rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
708,46.111,81.667,60.278,52.778,49.167,46.667,45.278,41.389,37.222,63.611,85.556,68.056,60.833,57.5,55.278,53.056,50.556,46.944,87.778,78.056,73.333,70,69.722,88.333,96.111,96.111,94.722,90.278,78.333,77.222,75.556,77.778,94.444,95.556,95.278,94.167,91.389,81.111,80.833,81.111,83.333,94.444,95,95,93.889,85.278,84.444,83.611,85,87.5,93.611,95.556,96.111,94.167,85.278,85.556,85.833,87.5,89.444,94.722,94.444,95.833,93.333,85.278,86.389,86.389,88.889,89.444,92.222,94.444,93.889,88.333,86.389,87.778,88.333,89.167,90.556,92.5,94.167,90.278,43.333,H
709,28.889,31.111,33.611,36.667,39.722,43.056,47.778,76.389,91.111,30.833,34.444,37.5,41.667,45.833,56.667,91.389,85.278,66.389,33.611,37.778,41.944,47.5,87.5,89.444,72.222,68.611,62.5,36.389,41.667,56.389,90.556,80.556,74.444,71.111,66.389,60.556,39.444,73.889,90.833,78.889,77.222,74.167,70.833,65.556,59.722,68.056,86.667,80.833,79.167,76.944,74.167,70.833,65.556,59.444,85.833,82.222,81.667,79.722,77.778,75,71.389,66.667,60,83.333,83.611,81.944,80.833,79.444,77.222,73.333,69.167,62.778,85,84.167,82.778,82.222,81.389,79.444,76.389,73.889,68.889,I
710,75,94.722,96.944,97.222,97.778,97.778,97.5,96.667,93.611,89.167,95,96.667,97.5,96.667,96.667,97.778,96.667,94.444,88.611,95.278,96.944,97.222,96.944,97.222,96.944,95.278,91.111,57.5,90.833,95.833,96.667,96.944,96.111,92.778,79.722,66.667,53.889,62.778,88.889,94.444,93.333,87.5,81.111,74.444,65.833,51.944,59.722,66.944,74.167,79.167,88.889,90.833,78.056,69.722,50,58.056,66.111,72.222,77.222,80.833,83.333,89.167,91.111,50.278,58.333,66.389,72.778,76.944,80,83.333,85,88.333,48.889,60.556,69.722,75.278,78.611,81.111,83.333,85,85.278,J
711,37.778,76.667,95,96.389,96.667,96.111,94.167,61.944,38.889,74.722,93.889,95.833,96.389,96.667,96.944,96.389,93.056,55.833,90.556,94.722,95.556,96.111,95,96.944,96.111,94.444,89.167,90.833,94.722,95.833,95.556,95.278,96.667,96.111,95,92.5,91.944,94.722,96.111,95.278,95,95.278,95.556,95.556,93.333,92.778,94.444,95.278,95.278,95.278,94.722,96.111,95.833,94.167,76.111,93.333,94.722,95.833,96.111,94.722,96.389,95.556,94.444,42.222,90.556,94.444,95.833,96.667,95,96.389,96.389,95,36.111,45.556,89.167,95,96.389,96.944,96.667,96.667,95.278,A
712,39.167,75.278,94.722,96.389,96.667,95.278,93.889,59.444,56.667,75.556,93.889,96.667,97.5,97.222,96.667,97.222,95.833,94.167,91.944,96.111,96.667,96.389,95.556,96.667,95.278,92.222,67.5,92.222,95.556,96.944,96.667,95.833,83.611,70.833,89.444,63.333,48.333,54.444,56.667,60.278,62.222,64.167,66.667,76.667,69.722,38.333,46.389,49.722,53.889,57.222,60.833,63.611,75.278,76.667,33.611,40.278,44.167,48.056,51.667,56.389,59.444,63.889,74.444,30.833,36.111,40,43.333,46.389,51.667,55.556,60.278,75.556,28.056,31.944,35.833,38.889,40.833,45.556,50.556,56.944,81.944,B
713,36.111,63.889,94.444,96.111,96.389,96.389,94.167,65.556,39.722,42.778,56.944,72.778,81.944,85.556,87.778,88.056,88.889,78.889,46.667,57.778,68.056,75.556,79.167,83.889,86.111,86.389,84.722,50,60,67.778,74.722,78.333,82.778,84.444,85,79.444,55.556,64.167,71.111,76.111,80.278,83.333,84.722,86.944,67.5,65.833,71.944,75.833,79.444,81.667,82.778,89.722,73.611,59.167,94.444,96.111,96.667,96.389,95.278,90.556,76.667,69.722,60.556,90.556,96.111,70.833,56.944,57.5,79.444,91.111,71.111,62.778,38.056,43.611,46.944,49.444,51.111,53.611,56.111,87.222,67.5,C
714,30,34.444,39.722,51.944,91.667,95.278,95.556,93.611,63.333,33.333,38.333,45.833,55.556,74.167,82.222,84.444,85.278,83.611,36.667,43.056,50.278,58.056,68.889,76.944,81.111,86.667,82.5,40.278,47.778,54.444,61.111,68.611,74.722,85,89.167,61.111,43.056,51.111,57.778,63.889,69.444,75,78.056,85.833,76.111,47.778,56.944,63.056,68.333,72.5,76.667,79.167,79.444,68.889,60.833,91.389,96.111,96.944,96.944,86.944,94.167,80,62.222,91.944,96.111,97.222,97.222,96.944,61.667,92.778,86.667,67.778,41.944,46.944,48.333,50.278,50.278,52.5,54.722,56.667,86.667,D
715,35.556,88.889,95.556,96.389,63.889,59.444,61.944,93.611,95.278,59.722,93.056,95.556,96.389,95.833,70.556,96.111,95.556,95,53.611,88.889,95,94.167,87.222,94.167,96.389,95.833,93.889,53.611,65.833,91.389,91.389,89.722,92.5,95.833,95,89.444,55.556,65,74.444,92.778,91.667,95.833,93.611,63.056,49.722,58.889,66.944,76.389,92.5,92.778,74.722,61.111,52.222,45.278,65,91.944,95.278,95.556,94.444,80,56.389,46.944,40.278,92.5,94.167,95.556,95.556,95,84.722,48.333,41.667,36.667,93.611,95.278,95.833,95.556,94.444,80,41.667,36.667,33.056,E
716,69.444,85.278,61.944,55.556,52.778,52.222,51.944,55,82.778,91.111,77.5,69.722,64.167,61.389,67.222,95,95.278,94.444,82.222,75.556,71.111,70.278,73.611,94.167,95.556,95.833,94.167,82.5,78.889,75.833,76.944,95.833,95.556,95.278,91.944,61.944,78.889,95.278,96.111,95.833,93.333,76.944,68.333,61.667,54.444,44.444,52.222,56.111,63.056,76.667,68.889,63.611,56.667,49.722,38.056,45.278,50.278,54.722,84.444,68.056,61.667,53.333,46.111,34.167,39.167,43.889,49.444,67.778,68.333,60.833,51.389,43.889,31.111,34.722,39.444,43.889,47.5,81.944,63.611,49.722,39.444,F
717,91.111,94.167,94.722,94.167,91.389,63.611,53.056,46.944,41.111,90.833,91.944,90.556,87.5,80.556,69.722,62.222,58.056,53.333,64.722,79.722,95.833,97.222,97.5,97.222,97.778,96.944,95.556,53.056,60.556,90.556,95.833,96.111,93.889,71.111,95,64.444,47.222,55.278,61.389,66.667,83.611,66.389,63.056,58.056,51.944,44.722,52.778,58.056,63.333,77.778,63.056,58.056,51.944,45.556,42.5,50.556,56.389,62.5,75.556,60,53.611,46.667,40.556,39.444,47.778,55.278,63.333,74.444,56.667,48.333,41.667,36.389,35,43.611,55.833,68.056,81.944,50.833,42.222,36.667,32.5,G
718,30.556,34.167,38.611,41.667,45.278,50.278,75,93.333,93.611,34.722,38.889,43.056,47.5,52.778,57.778,85.833,93.889,94.167,39.722,45.833,50,54.722,58.056,63.056,89.722,92.778,93.333,51.667,55.556,58.333,60.833,63.333,68.333,91.667,93.889,93.333,93.889,68.611,64.722,65.278,67.5,71.667,89.722,95.556,92.778,86.667,74.722,69.444,70,70.556,73.056,80.833,94.167,89.722,95,79.722,75.556,75,73.056,74.444,76.389,82.5,86.111,92.222,80.556,79.167,77.5,76.667,78.333,81.111,84.722,87.222,44.167,88.333,93.889,82.222,82.778,82.778,85.278,86.667,87.222,H
719,30.278,34.444,38.056,41.944,73.889,90.833,71.111,51.667,38.333,33.889,38.889,44.444,58.056,88.333,70,63.889,52.778,43.889,38.056,45.278,72.778,88.056,72.222,68.056,61.944,54.444,46.944,44.444,74.444,88.611,75,71.667,67.222,61.944,55.278,48.333,75.833,88.889,77.222,75,71.389,67.778,62.5,56.111,50,89.444,79.167,77.5,75.278,72.5,68.333,62.5,57.778,50.833,79.167,79.167,77.222,75.556,73.056,69.167,64.722,60.278,53.056,83.333,80.278,78.611,76.667,75,72.222,68.056,64.167,57.5,87.5,86.111,80,78.889,76.667,74.722,72.778,69.722,65.278,I
720,93.889,95.833,96.389,95.833,94.167,80.556,45.833,39.444,34.722,93.056,94.167,95.278,96.111,94.444,89.167,55.556,47.222,40.556,77.778,94.444,96.111,95.833,94.444,86.389,64.722,56.389,48.889,59.167,67.5,73.333,90.833,95.556,96.389,96.389,94.167,66.944,56.389,62.222,68.611,76.389,77.5,79.722,83.333,85.556,85,54.722,60.278,66.944,71.944,77.222,79.444,82.222,84.167,84.444,52.778,60.556,67.222,72.222,75.833,80,83.333,83.889,88.333,52.5,61.389,68.611,73.611,78.333,81.389,88.333,84.722,42.778,52.778,64.722,74.167,78.889,92.778,85.556,46.667,41.389,36.944,J
721,43.611,50.556,54.722,91.944,93.889,91.667,53.889,37.5,32.778,46.111,75,94.444,95.833,96.389,96.111,93.333,59.167,39.722,60.833,91.667,95.556,96.389,96.389,96.389,95.833,90.833,50.556,89.167,95,96.111,96.944,96.389,96.944,96.667,94.722,89.444,92.5,95,95.833,95.833,96.389,96.389,96.389,95.556,93.611,93.611,95,95.556,95.278,96.111,95.278,96.111,95.556,93.611,94.722,94.722,95,95.556,96.667,94.444,95.556,95.556,94.167,76.111,93.333,95.278,95.833,95.833,94.444,96.667,95.833,94.444,40.833,88.333,95,96.389,96.944,95.278,96.667,96.944,95,A
722,38.056,57.778,93.333,96.389,96.944,96.667,95.833,91.944,51.389,74.722,94.167,96.111,96.389,95.833,96.389,96.389,95.278,91.389,93.889,95.833,96.667,96.111,97.222,96.389,95.833,95,91.667,93.889,96.389,96.667,96.667,97.222,95.833,70.556,70,69.722,51.667,54.722,57.5,58.333,60.278,61.944,65.278,67.778,69.167,41.944,45.833,50,52.5,55.556,57.222,61.389,64.722,66.944,37.222,40,43.611,47.5,50.556,51.944,56.111,60.278,64.167,33.889,35.556,38.611,42.222,45.833,47.222,51.389,55.833,61.111,31.111,31.944,34.444,38.056,39.722,41.389,45.278,49.167,56.389,B
723,37.222,89.722,95.833,96.944,95.278,96.389,95.833,86.944,44.167,63.056,93.889,96.389,93.333,89.722,90.278,89.722,88.056,89.167,54.167,72.222,80.556,84.722,86.944,88.333,89.722,89.722,89.167,55,66.389,75.833,81.667,84.722,86.944,89.167,89.722,89.167,57.5,68.056,75,81.111,84.167,86.944,88.333,88.333,84.444,65.278,73.889,79.722,83.333,85.556,87.222,88.333,90.278,65,94.444,96.667,96.944,97.222,96.944,95.556,86.667,73.333,64.167,94.167,96.667,97.222,96.667,96.944,85.556,93.611,74.722,65.556,77.222,94.444,90.833,55,54.167,56.111,58.056,88.889,69.722,C
724,30.556,34.167,39.167,64.444,92.222,85.833,85.556,85,87.778,33.333,38.889,46.667,59.444,74.167,80.556,82.778,86.944,82.222,37.5,43.889,51.944,60,69.444,75.833,78.611,79.444,64.444,40.556,48.056,55.556,62.5,69.167,74.722,78.333,83.333,71.389,45.556,51.667,58.611,64.444,70,74.444,78.889,81.389,86.389,51.111,56.389,62.5,68.333,73.056,75.833,79.722,82.222,82.778,58.889,77.222,94.722,95.833,95.278,81.111,82.5,83.333,83.056,94.444,96.389,96.389,96.667,96.944,96.667,96.111,93.611,68.889,46.389,90.556,95.556,96.389,61.944,61.944,86.944,75.556,59.167,D
725,42.222,91.389,95.833,96.667,75.833,66.389,86.667,96.667,95.278,49.167,90.278,95,94.444,79.167,76.111,84.444,95.833,94.167,50,74.167,92.5,88.611,83.889,84.167,85.833,90.833,89.444,51.667,62.778,78.889,87.5,87.222,87.5,87.5,91.667,52.5,54.444,63.333,72.5,88.889,87.778,93.889,63.056,50.278,44.722,57.222,68.056,76.667,92.222,84.167,59.167,50.833,45.833,40.556,73.611,92.5,93.611,94.167,79.722,52.5,45.833,40.833,36.667,92.222,94.722,94.444,93.611,79.167,44.722,41.389,37.5,33.611,93.611,93.611,91.389,83.611,43.889,39.722,35.833,33.889,31.111,E
726,88.056,81.389,70.278,59.444,55.556,52.778,52.778,51.944,55,70,77.778,87.778,66.944,62.5,61.389,63.889,94.722,93.611,62.5,82.222,78.333,71.667,69.444,69.444,88.056,94.167,94.167,60.833,91.389,80,76.667,75.278,75.556,96.944,95.278,93.889,74.167,86.111,81.667,80.556,79.444,82.778,95,93.611,80.556,86.667,85.556,84.167,82.222,82.222,85.278,92.778,70,58.611,67.222,94.444,85.556,85.278,95.833,94.722,80.278,66.667,57.222,32.5,43.889,49.444,55.278,57.5,59.722,79.444,66.111,55.833,28.889,35.278,41.389,45.278,48.889,53.056,73.333,71.944,57.222,F
727,41.944,58.333,91.944,88.056,86.667,83.611,57.778,41.389,34.722,91.111,92.222,91.944,90.278,85.833,74.167,60.833,49.167,40.556,94.167,96.111,96.389,95.556,92.778,82.5,64.444,56.111,48.333,73.611,87.5,89.722,86.667,82.5,73.611,67.222,61.389,54.167,88.056,88.333,88.056,85.833,80,75.833,71.944,67.222,62.5,87.5,87.778,86.389,84.444,81.389,79.722,95.833,95.556,94.167,87.5,88.333,86.667,86.389,87.5,96.389,95.833,95,86.111,52.5,93.611,96.111,96.389,95.556,88.611,84.167,76.389,67.222,36.389,41.944,46.667,50.556,54.722,81.944,80.556,75.556,66.111,G
728,29.167,29.722,32.5,35.278,38.056,40.556,45.833,86.667,91.667,31.667,33.056,34.722,38.889,41.944,44.722,83.333,89.722,89.444,34.167,35.278,38.333,42.778,45.833,53.611,86.111,88.889,87.778,36.667,38.056,42.5,46.667,50.833,66.111,88.056,88.611,87.5,39.444,43.333,46.944,52.5,57.778,72.222,89.722,94.167,91.944,41.944,46.389,51.667,56.667,61.667,68.056,79.722,89.167,90,46.389,51.944,56.389,59.167,64.722,68.889,76.944,81.111,85,55,59.167,61.667,64.444,67.778,71.111,75.278,80.278,79.722,69.444,65.833,65.833,67.778,70.278,72.222,75.556,76.389,55,H
729,30.556,34.167,38.889,42.778,48.889,76.389,90.278,71.944,58.889,34.167,39.444,45.278,56.111,90.278,83.611,71.667,65.556,55,38.056,46.389,74.444,88.611,77.222,73.611,69.167,63.056,54.722,51.944,89.722,85.278,78.889,76.667,72.778,68.611,62.5,54.722,86.667,85.833,81.111,79.167,75.556,72.778,68.611,62.5,55.278,86.667,82.222,80.833,78.889,76.667,73.611,68.611,63.333,56.111,81.944,82.222,80.556,79.722,77.5,74.167,70.833,66.667,59.444,82.5,82.778,80.833,80.833,78.889,76.389,73.611,71.389,65.833,85,82.5,82.222,81.667,80,78.056,76.389,75,74.444,I
730,29.444,36.111,89.167,95.278,96.667,96.667,96.944,97.222,95.556,35.556,51.389,91.667,95.833,96.667,96.389,96.111,96.389,94.444,40.278,60.556,88.333,94.722,96.389,96.389,95,87.5,70.556,43.056,91.667,95.278,95.556,93.611,88.333,80,73.611,66.111,46.111,63.333,72.778,77.778,80.278,88.611,84.444,73.333,65.556,46.944,59.167,68.056,74.167,78.333,81.111,82.222,89.444,70.278,47.778,57.5,66.111,72.778,77.5,80.833,83.056,84.167,89.167,49.444,57.778,66.667,72.5,77.222,80.278,83.056,84.722,84.444,48.889,61.111,69.444,75.278,78.333,81.389,83.889,85,87.5,J
731,33.889,46.667,90.278,95.833,96.667,96.944,96.389,94.167,60.833,47.5,92.222,95.278,96.667,97.5,97.222,96.667,96.111,92.778,87.778,94.167,96.389,97.222,96.389,96.667,97.222,96.389,94.444,93.889,95.278,96.111,96.389,96.667,96.667,96.111,96.389,94.167,95,95.556,96.111,96.111,96.667,96.389,96.111,96.111,93.611,95,95.556,95.833,96.389,96.944,96.667,95.833,96.111,93.889,94.167,95.556,96.389,96.667,96.944,96.667,96.111,95.556,92.5,88.611,95,96.667,96.111,96.111,96.667,95.278,93.889,84.167,51.389,93.056,95.833,96.389,96.389,95.556,94.444,84.444,40.556,A
732,35.556,50.556,90.278,94.722,94.722,86.389,49.444,43.611,38.333,61.944,93.333,96.111,96.944,96.389,94.722,85.278,54.722,47.5,91.944,95.833,96.667,96.389,96.667,95.833,94.167,70.278,58.333,95,95.833,96.111,96.667,96.944,96.389,95.833,95.556,91.944,93.889,95.556,94.722,96.389,96.667,95.556,95.278,95,92.5,93.333,95.556,95.556,96.389,96.389,95.556,95.278,94.722,92.222,94.167,95.278,96.111,96.667,96.389,95.556,95.278,95,88.611,93.889,95.556,96.111,96.389,95.833,95.278,95.278,73.611,71.111,90.278,95.556,96.667,96.111,94.444,90.278,60,59.444,63.611,B
733,59.722,90.556,95.556,96.389,95.833,92.778,56.667,45.556,36.944,53.333,67.778,75.278,80.556,83.611,85.833,86.667,88.333,83.611,53.333,64.444,71.944,77.778,81.389,84.167,85.833,86.944,85.278,55.278,65,72.222,77.778,80.556,83.889,85.278,86.667,81.111,60.556,68.889,75,79.444,83.056,91.944,86.111,74.444,62.222,68.611,89.722,91.667,86.944,82.778,80,75.833,68.611,60,89.444,86.111,85.556,84.167,82.222,78.056,72.778,66.944,59.167,75.556,86.944,84.722,83.611,81.111,78.056,73.611,68.611,61.111,37.222,43.889,77.222,90.278,81.111,78.611,75.833,71.389,65.278,C
734,35,48.056,93.333,96.389,96.944,97.222,96.667,95.833,86.944,39.722,54.722,74.722,80.833,83.611,85.278,89.444,90.833,90.833,44.722,55.278,66.111,73.611,81.111,89.722,91.944,92.222,85.556,47.778,56.667,65,71.389,86.389,94.167,93.333,85.833,74.444,49.167,57.778,66.111,72.5,77.5,84.167,87.5,89.722,90.278,53.056,60.556,68.611,74.167,77.778,80,84.722,87.5,88.333,61.667,70.556,89.167,78.333,79.444,80.556,82.778,84.444,86.667,92.778,95.833,96.389,96.667,95.833,95.556,91.944,88.056,87.778,86.944,95.556,97.222,97.778,97.222,97.5,97.222,95.556,91.389,D
735,40,47.778,53.889,88.056,84.444,70.556,95.278,95.833,93.611,93.333,95,95.833,96.389,96.944,87.5,96.111,95.833,94.167,94.167,95,95,95.833,95.278,90.278,92.778,95.833,93.333,93.056,95.556,96.111,96.111,95.278,93.611,92.778,93.333,85,62.222,93.333,95.833,96.667,94.722,92.778,91.667,70.556,60.833,51.389,60.833,74.444,90,93.333,86.667,78.333,68.611,59.167,46.667,55.556,76.389,93.889,95.833,95,92.778,74.444,58.056,42.222,51.111,90.833,94.722,95.556,94.444,94.167,90.556,63.056,37.5,46.111,85.556,94.167,94.722,94.722,94.167,93.056,78.889,E
736,83.333,70.556,60,55.556,52.778,55.278,57.222,63.056,84.722,82.778,73.611,68.056,63.889,61.389,63.611,65.556,69.722,88.889,45.833,90,73.056,70.556,68.333,69.722,72.5,74.722,89.444,40,47.5,90.833,96.111,93.611,97.222,96.944,95.278,90.556,35.278,40.556,46.389,52.5,56.111,59.722,63.056,65,83.889,32.778,37.222,41.667,45.833,50.833,54.444,58.611,61.944,83.889,30.556,34.444,38.333,41.111,45.278,49.444,53.611,58.056,70.833,29.722,31.944,35,37.778,41.111,43.611,49.444,53.889,58.889,28.611,29.167,31.111,34.444,37.778,38.611,43.333,48.333,55.278,F
737,50,89.167,91.389,87.5,85,83.056,74.167,42.5,35.278,87.5,90.278,89.167,86.389,81.111,73.611,61.944,49.444,40.278,86.944,90.278,89.167,86.667,83.611,78.333,62.778,54.167,45.556,65.556,90.556,95,95,91.944,89.167,72.778,59.444,51.667,58.889,88.611,90.833,90.278,86.944,81.111,71.944,63.889,56.944,62.222,88.333,89.444,87.5,83.889,81.111,77.222,81.944,91.111,38.056,88.333,89.167,87.5,86.389,84.722,96.944,95.833,94.444,33.056,40.556,89.722,95.556,96.389,96.389,94.444,70.833,61.667,29.167,33.056,38.056,46.667,52.778,58.889,82.5,61.111,49.167,G
738,44.444,47.778,49.167,50.833,52.5,56.389,77.5,91.111,63.333,66.389,56.944,55.278,56.111,58.056,63.889,92.5,94.722,90.556,71.111,65.833,64.167,63.056,65,80.556,94.167,94.722,92.222,85,72.222,70.833,69.722,71.389,87.222,94.444,94.722,93.611,46.944,77.778,75.278,74.167,76.667,85.278,93.889,93.889,93.333,42.5,86.667,77.778,78.056,80.278,83.889,94.722,93.889,93.889,40.278,48.611,82.778,81.389,83.333,86.667,95.833,95.556,94.722,34.722,41.111,74.444,81.944,84.444,86.389,89.444,96.111,92.222,31.111,35,41.944,88.889,84.444,87.5,89.167,91.111,90,H
739,29.722,33.889,36.389,39.444,43.056,48.333,86.111,89.167,58.611,33.056,37.222,41.667,45.556,51.111,87.778,91.389,69.722,55,36.667,41.944,47.778,56.111,90.833,85,70.278,62.778,54.722,41.667,51.667,76.389,88.889,78.056,73.611,68.056,62.5,55.278,74.167,91.111,86.667,80.556,77.222,73.611,68.611,63.056,55.833,88.611,84.444,83.056,80.556,78.056,74.167,69.444,64.167,56.667,84.167,84.444,82.778,81.111,79.444,76.667,72.222,67.5,60.278,88.889,84.167,83.611,81.944,80.278,79.444,76.389,73.611,68.611,90.556,84.722,85.278,84.722,84.167,85.556,89.444,96.389,94.444,I
740,93.889,96.667,96.667,97.778,97.778,97.222,96.111,94.167,79.444,93.056,96.111,97.222,97.222,96.667,97.222,95.833,94.444,80,56.389,68.056,94.167,96.389,96.667,96.389,94.722,85.556,66.111,50.833,58.333,64.167,69.444,73.611,78.889,93.611,91.667,67.778,47.5,54.167,59.722,65.278,69.722,74.167,77.5,79.167,85.556,46.111,50.833,56.667,62.778,68.333,71.389,76.389,79.167,80,43.889,48.056,54.167,61.667,68.056,71.111,76.111,79.167,80.556,40.833,45.278,52.778,61.667,69.167,72.778,77.778,80.556,81.389,36.389,41.389,51.389,64.167,73.056,76.944,80.278,82.5,82.778,J
741,40.556,58.889,93.611,96.389,97.222,97.222,96.944,95.833,91.944,89.722,94.444,95.278,95.556,95.278,95.278,95.556,95.556,93.611,93.889,93.889,93.889,95,94.722,93.056,94.167,95,93.056,95,94.444,93.889,95.556,95.556,93.056,94.167,94.722,92.778,95,94.444,94.444,95.833,95.556,93.611,94.444,95,92.778,95,94.167,95,96.111,96.111,94.444,95.278,95.833,93.056,92.778,94.722,95.278,95.278,95.833,96.389,95,95.278,92.222,90.556,94.444,95.556,95.556,95.556,96.111,95.833,94.722,90.556,52.778,92.5,95.833,96.389,96.389,96.389,96.111,93.333,56.667,A
742,93.333,96.111,96.944,96.944,96.667,95.833,91.111,55.278,47.222,95,95,95.833,96.667,97.222,96.111,95.833,92.222,88.333,93.333,96.389,97.222,97.778,97.5,97.222,96.389,94.167,75.278,48.333,58.056,61.944,65.278,67.5,70.833,72.778,73.889,77.5,41.667,49.167,53.889,58.333,62.222,66.944,69.722,71.944,75.278,38.056,44.722,48.611,53.889,58.333,64.167,67.5,70.833,74.444,35,40.556,44.167,49.722,55.278,61.111,66.667,71.111,76.667,32.778,36.667,40.556,46.389,51.111,57.222,65.556,74.722,48.611,29.444,33.056,36.667,40.833,45.833,54.167,66.111,82.222,42.778,B
743,46.389,92.778,96.111,92.778,91.389,90.556,90.278,93.889,93.889,60.278,92.222,86.667,83.889,85.278,86.111,88.611,88.333,88.056,53.889,67.778,76.944,82.222,84.722,86.944,88.889,90,90,54.722,65.833,73.611,79.444,84.167,88.611,90.278,78.056,67.778,56.944,66.667,73.889,82.222,90.278,85,78.889,74.167,66.667,62.222,74.444,90.278,86.944,85.278,83.056,79.722,74.722,67.5,91.111,88.611,87.778,87.222,85.556,83.611,81.111,77.222,71.389,87.778,87.5,86.389,86.389,85,82.778,81.389,79.167,78.333,92.222,88.056,87.222,87.5,87.5,86.389,86.389,86.389,93.611,C
744,64.167,71.944,76.111,78.611,82.778,86.667,87.778,60,36.667,55.278,64.722,71.111,75.556,85.833,89.444,89.722,86.111,48.611,54.167,63.056,70,86.667,94.722,95.833,93.889,80,62.222,52.778,60.833,68.056,73.333,81.944,86.111,88.889,90,89.444,52.778,61.389,69.167,75.278,79.444,81.389,85.833,88.056,88.333,51.944,65.833,74.444,78.611,81.389,83.056,85,87.5,87.222,57.222,92.778,87.5,83.333,83.056,84.722,85.556,85,82.222,39.167,89.444,95.556,96.667,91.944,95.278,86.944,50.833,43.056,32.778,44.444,58.056,71.111,64.167,54.444,46.389,41.111,36.111,D
745,37.222,47.5,89.444,94.444,94.167,85.556,52.5,47.5,41.389,52.5,90.833,94.444,96.111,94.722,91.667,65.833,57.778,53.889,91.389,93.889,94.167,93.889,91.111,84.167,73.611,69.444,92.5,91.944,92.778,91.389,90.833,87.5,82.222,91.667,73.889,67.222,91.389,91.389,89.722,89.444,88.056,90.278,75.556,71.667,63.889,88.611,91.389,91.389,91.389,92.778,82.5,77.778,71.389,63.611,48.056,59.167,67.778,93.333,93.333,84.444,81.944,76.389,66.944,40.833,49.167,59.444,86.944,95,96.111,95,93.889,91.111,35.556,42.222,51.389,85.833,94.722,94.722,95,93.889,93.056,E
746,84.722,85.833,61.389,54.722,51.111,50.278,48.611,45.833,42.222,88.333,74.444,66.667,60.833,57.222,56.389,55.556,58.611,91.667,87.222,75,70.278,66.667,64.167,63.889,65.278,71.667,85.556,80.833,76.389,73.333,71.944,70.278,68.611,71.667,76.111,80.556,81.111,78.056,76.111,75.833,75,74.167,76.111,79.722,80.556,92.778,81.111,79.444,79.444,79.167,79.722,80,81.944,93.889,43.611,54.167,56.389,70,61.389,62.778,67.5,71.389,74.444,36.944,40.833,46.944,50.556,54.167,57.222,62.778,68.889,73.889,31.389,36.111,39.722,42.778,47.222,50.833,56.667,65,75.556,F
747,33.611,69.167,92.222,93.611,84.167,47.222,40,35.833,31.389,43.889,87.5,91.111,94.444,89.722,55.833,48.333,42.222,36.667,53.889,89.722,91.667,90.278,85.278,63.611,54.444,48.333,42.222,63.333,90.278,95.278,95.278,94.444,91.667,63.056,57.778,50.556,91.944,92.778,92.778,91.111,88.611,82.5,74.167,94.722,91.111,91.944,91.389,91.111,91.111,89.444,86.111,87.778,94.167,93.056,90.278,91.944,92.5,91.667,91.111,91.111,91.667,95,91.111,40.833,50.556,56.389,93.611,94.722,59.722,61.944,66.667,70.556,34.167,37.222,41.111,45.278,46.667,48.889,53.333,58.611,68.333,G
748,90.556,96.111,97.222,97.222,97.5,96.667,94.167,85,41.667,93.333,95.278,95,96.389,96.389,95.833,95.278,94.167,83.611,90.278,94.444,95.833,95.833,96.389,96.389,96.111,93.889,90,61.667,92.778,95.556,96.111,95.833,95.278,91.389,91.389,89.722,57.5,63.611,72.778,79.444,82.778,84.444,86.667,87.222,88.611,55.278,62.5,68.611,75.833,79.444,82.222,85,86.667,88.056,54.444,63.611,71.111,76.944,80,82.778,85,86.389,87.778,54.167,71.667,77.5,80.278,82.778,83.889,86.389,88.056,88.056,62.778,93.611,89.167,85.556,86.111,86.944,87.5,87.5,91.389,H
