attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,attr_82,attr_83,attr_84,attr_85,attr_86,attr_87,attr_88,attr_89,attr_90,attr_91,attr_92,attr_93,attr_94,attr_95,attr_96,attr_97,attr_98,attr_99,class
29.167,31.944,36.111,41.111,57.5,71.389,71.389,70,68.611,70.556,76.389,33.333,36.944,41.667,47.778,73.889,70.556,68.333,65.833,61.667,60.556,58.333,35.833,40.556,45.833,52.5,71.667,68.333,65.556,63.056,58.611,55.278,50.833,39.167,45,50.556,56.389,61.944,67.222,62.5,58.611,54.167,50,45.278,43.056,49.444,55.556,61.111,66.944,72.222,60,54.444,50.556,46.389,40.556,50,59.167,65.278,68.611,71.111,79.722,58.611,52.5,47.778,43.333,37.778,90.833,94.722,95,93.889,93.611,88.889,56.389,49.444,43.889,40.556,35.556,91.667,95,95,95.278,95,90.556,51.667,44.167,39.167,36.667,31.667,60.556,82.778,91.667,94.167,92.778,78.889,39.722,37.222,35.556,32.778,30.833,J
32.778,37.222,42.5,57.5,91.667,95.278,96.111,96.111,95.278,91.667,48.056,37.222,43.889,67.222,93.056,95.278,96.111,96.667,96.389,96.667,95,87.222,43.333,85.556,93.333,95.278,96.111,95.556,95.556,96.389,95.833,94.722,91.389,83.611,93.056,95.278,95.278,95.278,95.278,95.278,96.111,95.556,95.556,92.5,92.222,94.444,95.833,95.833,95.556,95.833,95.278,96.111,95.556,95.556,93.611,93.056,94.444,96.111,96.111,96.111,96.667,95.556,96.111,95.556,95.556,93.333,92.222,94.444,95.833,95.833,95.556,96.389,95.556,95.833,95.556,95.556,93.056,83.333,93.611,95.278,95.278,96.389,95.556,96.667,96.111,95.833,95.556,92.5,38.611,75,93.333,96.111,96.667,96.667,96.667,96.944,95.556,93.889,77.222,A
63.056,68.611,72.5,75.556,85.833,85.278,52.222,41.389,38.333,35.278,32.5,54.444,61.667,67.778,73.611,77.5,80,89.444,89.444,50.278,40.833,36.667,49.722,56.944,65.278,71.667,76.944,80.556,82.778,84.722,71.667,50.833,42.778,46.667,54.167,65.556,74.167,79.444,83.333,85.556,86.944,88.889,80.833,51.944,45.278,53.056,74.167,82.222,95,96.389,96.944,96.944,96.389,95,79.722,40.556,48.611,89.444,95,95.556,95.833,96.389,95.278,95,91.389,72.222,37.5,43.333,84.722,94.167,95.556,96.111,96.667,95.833,95,91.667,51.389,34.167,38.333,56.944,92.5,95,96.111,96.667,96.111,94.167,80,43.333,31.111,34.167,36.944,67.222,92.5,95,95.556,94.444,86.389,43.056,37.222,B
52.5,90.833,95.833,96.389,96.944,96.667,95.833,93.333,65.556,36.944,32.778,92.222,95.556,89.444,88.333,88.056,88.889,88.333,91.667,86.389,44.444,37.5,92.222,80.556,82.5,83.611,85,86.944,86.944,88.056,73.333,48.056,41.667,66.944,75,80.556,83.333,85.556,86.944,87.222,89.722,62.778,51.111,45.556,63.056,71.944,77.5,82.222,84.722,86.389,90,83.333,60.278,53.611,47.5,65.556,74.167,79.722,83.889,90,85.556,77.5,70.278,62.222,55.833,50.278,86.111,93.889,94.722,91.944,87.5,80.833,76.389,71.111,64.722,59.167,52.778,51.389,90.833,95,95,93.333,81.389,78.056,74.167,69.722,64.167,57.222,35.556,41.111,45,47.778,52.5,80,94.722,96.111,95.833,94.167,77.778,C
61.389,92.778,95,95.556,93.889,81.111,47.778,41.944,38.333,34.722,31.389,89.722,91.111,91.389,91.944,92.222,90,59.167,50.556,44.444,39.444,34.444,89.444,91.389,91.389,90,86.389,79.167,66.389,57.778,52.222,45.556,38.333,87.5,89.167,88.889,86.389,82.5,77.5,71.111,65.556,61.667,57.222,47.5,89.167,88.333,88.611,86.667,84.167,81.944,80,96.667,96.111,94.444,91.111,91.944,88.056,88.611,87.778,86.389,85.833,87.5,96.111,95.833,95.556,93.889,80,91.667,89.167,88.611,88.889,89.167,90.833,96.389,95.833,95.556,93.611,41.389,88.611,94.444,89.722,90.833,91.667,92.778,95.556,96.944,95.556,92.778,35,42.778,67.222,93.889,95.833,92.222,93.889,96.389,95.278,86.944,45.278,D
91.111,95.556,96.667,97.222,97.778,97.778,97.778,97.778,97.222,96.667,95.556,92.778,96.111,97.222,97.778,97.778,98.056,97.778,97.5,96.667,94.444,78.056,90.556,95.556,96.667,96.944,97.222,96.944,96.944,95.278,89.722,66.667,60.556,65.556,91.944,95,96.389,96.389,95.278,91.389,77.5,68.333,62.778,56.667,58.611,69.444,89.444,93.889,92.778,85,76.944,71.667,67.222,60.833,54.444,59.722,76.111,92.222,95.278,95.278,94.167,84.167,77.222,67.5,60.556,52.5,69.167,89.722,95,96.389,96.667,96.389,95.833,92.778,76.389,61.667,50.833,90,95.556,96.389,97.222,97.222,97.222,97.222,95.556,92.222,70.833,47.5,90.278,95.556,96.667,97.222,97.222,97.222,97.222,96.111,93.889,66.944,36.111,E
35.278,41.667,64.444,93.333,96.111,97.222,97.222,97.222,97.222,96.667,95,46.944,89.167,94.167,96.111,96.389,95.556,93.611,77.5,73.889,70.278,64.444,89.444,93.611,94.722,94.444,94.444,94.167,86.667,75.833,70.833,64.722,57.778,90.833,94.167,95,95.278,94.722,90.278,78.889,75,68.889,62.778,53.333,91.389,94.444,95,94.444,92.222,81.944,78.611,76.111,70,62.222,52.222,92.222,95,95.556,93.889,92.5,85.556,81.389,80,75,66.111,50,91.111,95,96.111,95.278,93.611,84.722,84.722,84.167,87.778,89.167,44.444,84.722,94.444,96.111,95.833,95.556,88.333,91.111,95,92.222,56.389,37.5,48.611,92.222,95,96.389,96.667,95.556,95,91.389,53.333,38.333,33.889,F
32.222,36.111,41.944,50.278,78.333,89.444,73.889,50.278,44.722,39.167,35.278,36.944,42.5,48.889,56.111,66.667,84.722,88.333,62.222,56.667,51.667,41.944,42.222,48.889,55.278,61.111,68.333,78.056,90.278,74.167,95.556,94.167,88.889,48.889,55,60.833,65.556,70.833,75.833,85.833,93.056,95,95.556,95,60.556,62.778,66.667,69.444,72.5,75.833,77.778,83.889,88.611,90.833,91.111,93.889,84.722,73.611,74.722,76.389,77.778,79.444,82.222,84.444,86.389,86.944,93.056,94.722,84.444,81.111,80.833,81.667,81.944,83.889,84.444,85.556,87.778,90.556,95,88.889,85.556,84.167,83.889,83.889,84.444,84.722,84.167,88.333,43.611,89.444,95.278,88.611,87.5,86.667,86.667,86.389,94.167,86.667,42.222,G
81.667,94.444,96.667,96.667,97.222,96.667,96.111,93.333,71.111,43.333,38.056,93.333,95.556,97.222,97.222,97.222,97.222,96.111,95,86.667,56.944,47.778,91.944,95.556,96.944,96.944,97.222,96.944,96.389,95.833,91.111,67.5,60.278,53.333,65.833,88.056,95.833,97.222,97.5,97.5,97.5,97.222,96.111,93.889,47.5,53.611,60.833,65.833,70.833,77.778,91.111,91.111,75,60,54.444,43.889,50.278,55.556,61.111,67.778,85.556,91.111,80.278,59.167,54.167,47.778,40.833,46.667,52.222,58.333,70.833,86.667,91.111,78.889,54.722,48.889,42.778,38.056,42.778,48.611,56.111,80.556,91.667,90.556,59.167,50,43.056,38.333,33.611,37.778,43.056,53.056,89.444,92.778,90.556,55.833,41.389,37.222,34.167,H
59.722,91.667,92.222,79.444,54.722,46.944,42.778,39.722,36.944,34.167,30.833,85.833,92.5,90.833,72.778,60.278,54.167,49.444,45.278,42.222,38.056,34.444,83.889,91.667,86.111,69.722,63.611,58.611,55,50.833,46.944,42.778,38.333,80,91.111,78.333,72.5,67.222,62.778,59.444,55.833,51.944,48.056,43.056,90,95,85.556,95.833,95,87.222,64.722,63.056,60,56.667,50.278,92.222,95.833,92.5,97.5,97.778,97.778,97.222,97.778,96.667,96.111,93.889,92.5,95.278,95,97.222,96.111,89.722,67.5,63.889,63.889,94.722,89.167,92.222,95.278,95.278,96.111,93.889,86.667,59.444,55.833,51.667,47.222,42.5,90,95,95.278,94.444,91.667,60,50.833,47.222,43.611,40.278,36.389,I
27.5,29.167,31.944,40,44.722,49.722,52.222,56.111,87.778,93.889,92.778,30,33.333,48.333,85.278,86.667,86.111,83.889,80.833,76.667,71.667,65.833,36.111,44.167,80.833,88.333,88.333,86.389,83.889,80.278,75.833,69.722,62.222,43.611,53.611,66.667,76.944,83.056,88.889,88.333,84.444,80.833,73.333,62.5,45.833,56.111,65.278,72.5,78.056,82.5,85.833,88.056,89.167,88.333,71.667,50.833,60.833,68.611,75.278,79.444,82.5,85.556,87.222,88.889,88.889,86.667,65,93.056,85.556,93.333,94.722,86.944,86.667,88.056,88.611,88.889,86.389,90.556,93.333,80,75.278,77.222,83.333,94.444,91.111,89.722,87.5,74.722,62.222,69.444,60,64.444,71.944,86.389,93.611,93.056,77.222,43.889,36.111,J
33.611,52.5,90.556,94.722,95.833,95.833,96.667,96.944,96.111,94.167,75.278,53.056,91.111,94.444,96.111,96.944,96.944,96.944,97.5,97.222,95.556,91.667,86.111,93.611,95.833,96.667,97.778,96.667,96.944,97.5,96.944,96.111,94.722,91.111,94.444,95.833,96.667,97.222,96.667,96.389,96.944,96.389,95,92.5,91.111,94.444,95.833,96.389,96.389,96.944,96.667,96.111,96.111,94.444,90.556,91.389,94.722,95.833,95.556,96.111,95.556,95.833,95.833,95.556,93.889,85.556,89.444,94.722,95.556,96.389,96.389,96.111,96.111,96.944,95.278,92.222,65.833,56.667,92.5,95.556,96.667,96.667,95.833,96.389,95.556,92.222,62.5,40.278,37.222,53.333,91.667,95.556,96.389,96.667,96.111,94.444,89.167,40.833,35.556,A
34.167,41.111,53.056,90.556,92.222,84.722,51.389,41.667,38.056,35,31.667,40.278,47.5,55,69.444,90.833,93.611,91.944,61.389,44.722,40,36.111,43.889,50.278,57.5,66.389,75.278,82.5,85,91.944,88.056,44.444,40.278,46.389,53.056,59.722,66.667,72.222,77.5,81.667,87.778,91.111,83.889,46.667,48.889,56.944,63.889,69.167,74.167,77.778,81.111,83.889,90,90.833,73.889,55.833,64.444,70.278,74.722,77.778,80.556,82.222,84.167,86.111,90.278,91.944,91.111,95,96.111,96.667,97.778,97.222,88.611,86.389,87.222,87.5,93.889,93.889,96.111,96.944,97.5,97.778,98.056,97.222,97.778,90.833,89.167,95.556,92.222,95.833,96.944,97.5,97.778,98.056,97.778,97.778,97.222,96.111,93.889,B
93.056,95.556,96.389,96.389,94.722,86.944,50.833,36.111,33.889,31.389,29.444,66.667,71.944,74.722,77.222,79.167,79.444,86.667,52.5,39.167,34.444,30.833,58.056,65.833,70,73.889,76.111,78.056,77.222,51.111,45.278,39.722,35,55.278,62.778,67.778,72.222,76.389,78.056,84.444,56.111,50.833,44.444,39.444,54.167,61.111,66.944,72.5,76.111,78.611,69.722,58.611,53.611,48.056,42.222,55.556,63.056,70,75,83.056,82.778,69.444,61.944,56.944,52.5,46.667,58.333,72.5,77.5,93.333,95,95,92.778,65.278,61.389,56.389,51.111,66.944,91.944,83.056,60.278,59.722,60.556,63.889,88.333,66.389,61.944,55.278,46.944,49.167,51.111,51.389,52.5,53.611,56.111,63.333,87.222,66.944,65,C
56.944,83.333,81.111,70,55.833,47.5,42.778,39.444,36.389,33.056,30.278,84.167,80.278,76.389,69.444,62.5,55.556,50.833,46.389,42.222,38.056,33.333,86.389,79.444,76.389,71.944,66.667,62.778,58.889,54.444,50.278,43.889,37.778,87.5,78.889,76.944,73.611,70.278,67.5,64.722,61.667,59.167,56.389,46.944,90.556,80.278,79.722,77.778,77.778,82.222,95.833,96.111,96.389,95.278,92.778,92.222,82.222,82.5,82.222,84.722,95.833,95.278,96.389,96.667,96.111,95,79.722,81.667,83.611,85.556,89.167,94.722,96.111,96.111,96.111,94.722,92.778,42.778,88.056,85.278,88.056,90.556,93.611,95.833,96.667,95.833,94.167,88.333,35.833,44.444,90.833,89.444,91.944,94.722,96.111,96.111,95.278,91.111,45.556,D
33.611,50,90.556,95.556,96.667,97.222,97.222,97.222,97.222,96.111,93.889,48.889,88.333,95,96.667,97.222,97.778,97.222,97.778,97.222,96.667,95.556,80.833,93.889,96.667,97.222,97.778,97.778,97.778,97.222,97.222,96.111,95,68.889,90.833,95.833,96.944,97.222,97.222,97.222,96.667,95,86.667,58.611,57.778,77.5,93.889,95.833,96.389,96.389,95,87.778,66.111,58.056,51.667,58.333,72.222,90.833,94.167,94.167,89.722,73.611,66.111,59.444,53.056,46.667,80.278,93.889,95.833,95.833,95.278,91.389,76.944,65.833,55.556,48.333,42.222,93.056,96.111,96.667,97.222,96.667,96.111,93.056,75.833,50.556,41.667,37.5,93.333,96.111,96.667,97.222,96.667,96.667,94.167,80.556,40.278,36.111,33.056,E
31.389,35.278,43.056,86.111,92.778,91.944,63.056,56.944,53.333,51.389,48.056,36.389,43.056,85,94.444,96.389,95.833,93.056,65.556,63.889,65.556,93.056,41.667,75.556,93.889,96.389,96.944,96.389,95.833,96.111,81.667,94.722,89.167,50.278,91.944,95,95.833,95.833,95.556,95.556,95,94.167,92.222,66.111,63.056,92.5,95,95.278,95.556,94.722,94.444,91.111,73.056,64.722,56.389,89.444,94.444,94.444,94.444,95,94.444,93.333,88.611,67.778,61.111,54.444,92.778,95,95.556,95,94.444,94.444,90.556,77.5,68.611,61.667,53.056,92.5,95.556,95.556,95.278,95.278,94.444,90.278,77.5,73.889,65.833,53.056,91.667,95.833,96.389,97.222,97.222,97.222,96.667,91.389,88.056,91.389,59.167,F
36.111,52.5,89.722,93.889,94.444,93.333,78.333,59.444,47.222,35.556,32.222,54.167,90.556,91.944,91.667,91.111,88.333,84.167,94.444,86.667,45.556,36.111,85,94.444,93.056,93.056,91.944,90,91.667,91.667,69.167,51.944,43.611,93.333,94.722,94.167,94.167,96.667,96.667,95,90.556,64.722,56.111,48.611,93.056,93.611,96.389,96.667,96.111,96.111,95,90,65.833,58.611,52.5,92.222,95,95,96.111,95.556,96.111,95,89.444,68.333,63.056,56.944,92.778,95.278,95.833,96.389,96.111,96.389,95.556,92.5,72.778,69.444,65.833,92.222,95.833,96.944,96.944,97.222,97.222,96.944,96.944,89.444,95.556,94.722,85.278,95,96.667,97.222,97.5,97.222,97.222,97.222,96.111,92.778,56.667,G
64.722,92.778,95.556,96.111,95.833,93.611,75.556,52.222,45.278,41.111,36.944,93.056,96.111,96.667,97.222,96.667,95.556,91.667,65,55,49.722,44.722,86.944,95.278,96.667,96.944,96.944,96.667,96.111,93.611,66.667,59.722,56.111,56.389,63.056,68.333,72.5,76.944,79.444,93.333,95.833,95.556,94.444,79.444,50,57.5,63.333,67.5,71.667,74.722,76.944,88.889,84.722,61.944,55.278,48.056,54.444,60.833,65.833,70.556,73.889,80.278,90,85,55.556,48.333,45.278,51.944,58.889,64.722,70.278,73.889,79.167,89.167,73.333,49.444,42.5,42.778,49.444,58.333,65.833,71.667,75.833,88.611,90.556,65,41.389,36.667,37.5,45.833,58.889,70,76.389,87.5,90.833,61.111,39.444,35.833,32.778,H
84.167,91.944,88.056,58.333,50,45.278,42.5,39.722,37.5,34.167,31.389,90.278,92.5,85.833,65.556,57.222,52.778,49.167,46.111,42.5,38.889,35,91.111,91.111,80,68.333,62.222,58.889,54.444,51.667,47.778,43.611,38.889,71.944,91.111,78.611,71.944,67.778,63.889,60,57.5,54.722,50.833,45.556,63.889,92.222,79.722,80.556,84.167,96.389,96.111,93.611,62.5,59.167,56.944,71.389,92.778,84.444,86.944,92.222,96.944,93.889,72.222,96.667,96.111,95.556,80,93.333,87.778,88.889,92.5,94.444,90.833,63.056,57.778,54.444,51.111,63.056,92.778,89.167,90.833,95,92.222,75.833,53.333,49.444,45.278,40.278,40.556,89.167,94.167,95.278,94.167,85,49.444,46.111,42.778,39.444,35.556,I
82.778,56.944,50.556,46.944,44.444,42.778,40.833,38.056,35.833,33.333,29.167,80.556,62.778,57.778,53.611,50.833,48.056,46.111,43.611,40.278,36.944,32.778,56.111,84.722,62.222,60.278,57.222,54.722,52.222,49.722,46.111,42.5,37.778,55.833,64.167,91.944,95.833,96.667,96.944,96.944,96.111,94.167,67.222,47.5,54.167,60.556,68.056,77.5,84.167,87.778,89.722,91.389,91.944,92.5,92.5,54.444,60.833,68.611,77.5,82.222,86.389,88.333,91.111,92.222,92.778,92.222,54.722,68.056,91.111,95.278,85.833,85.833,96.111,96.667,96.111,95.833,92.222,60.833,92.222,95,85.833,82.222,81.111,86.111,96.389,95,92.5,67.222,80,94.167,96.111,80,71.667,75.556,88.056,95.556,93.333,58.333,39.444,J
31.944,37.778,51.389,90.833,95.556,96.667,96.944,96.944,96.667,95.278,89.722,40.833,74.722,93.333,95.833,96.944,97.222,96.667,97.5,96.944,96.111,93.333,82.222,93.611,96.111,96.667,97.778,96.667,96.667,97.5,96.389,96.111,95,89.722,94.167,95.556,96.389,97.5,96.944,96.389,97.222,96.389,95,92.5,91.389,94.722,95.833,96.111,96.111,96.389,96.389,96.111,95.833,94.167,88.056,91.944,95,95.833,96.944,96.389,96.667,96.944,96.111,95,92.222,65.833,90.833,95,96.389,96.667,96.389,96.944,96.389,96.667,94.722,89.722,50,79.444,93.611,96.389,96.389,96.389,96.389,96.667,96.111,94.444,85,40.556,38.889,75.278,93.889,96.111,96.667,96.944,96.111,94.722,89.167,40.556,34.722,A
30.556,34.167,37.778,44.444,55.833,88.056,91.389,80.278,43.889,35.833,32.222,35.278,38.611,44.444,50.556,58.056,68.611,78.333,89.444,69.167,41.944,36.944,38.056,43.333,48.056,54.167,60,66.944,72.5,86.667,86.667,48.056,40.278,41.389,46.389,52.222,56.944,61.389,67.5,71.944,75.833,89.444,79.444,43.056,43.889,50.278,56.111,60.278,65.556,69.167,73.056,76.111,87.778,90,62.222,47.778,55,61.111,64.722,68.889,71.667,74.722,76.944,85.278,90.278,73.889,57.5,64.167,67.778,70,73.056,74.444,76.667,78.611,86.944,91.111,66.389,92.778,95.556,96.944,97.222,86.389,79.722,80,80,94.167,90.556,63.056,90.556,95.556,96.667,97.222,97.222,97.222,97.222,95.556,92.222,77.5,66.944,B
77.778,75,92.222,92.778,74.444,41.667,37.222,34.444,32.778,30.833,28.611,61.389,68.889,73.333,76.389,76.389,76.667,42.222,38.611,35.556,32.778,30.556,55,62.5,68.056,73.056,76.111,75,49.167,42.5,38.611,35,31.389,52.778,59.722,65.833,70.833,74.722,75.833,59.722,46.667,41.667,36.667,34.167,52.5,60,66.667,72.222,75.833,76.389,62.778,51.944,46.389,41.111,37.222,54.444,64.722,72.222,76.667,80.278,86.111,72.5,56.667,51.944,46.667,42.222,61.667,75,92.5,95.833,96.111,68.611,93.333,85.278,56.944,51.944,46.667,79.722,92.778,95.556,62.778,61.944,62.778,64.444,80.556,75.278,56.667,50.833,78.889,64.444,55.833,54.167,53.889,54.722,56.944,58.611,84.444,65,58.333,C
44.444,86.667,86.667,81.389,71.111,56.667,46.944,41.944,38.056,34.444,31.389,82.778,87.222,80.833,76.389,69.444,61.389,54.722,49.167,44.167,40.278,35.556,89.722,85.278,80.556,76.944,71.944,66.944,60.556,55.556,50,44.722,38.889,84.167,81.389,79.722,76.389,72.778,70.278,66.111,63.056,58.611,52.778,45.278,80.556,82.222,81.389,78.889,77.222,76.667,75.833,95.278,94.722,93.611,88.611,82.778,82.778,83.056,81.944,81.111,81.944,85.556,95.556,95,95,93.889,83.056,83.889,84.167,83.889,83.611,85.833,88.333,95.278,95,95,93.056,89.444,84.722,85.833,85.833,88.056,89.167,92.222,95,96.111,95.278,92.778,41.944,77.5,93.889,88.611,90,91.944,93.889,95.278,96.389,93.889,77.5,D
93.333,96.111,97.222,97.778,97.222,97.778,97.222,96.111,93.333,64.722,36.389,91.944,95.278,96.111,97.222,97.222,96.944,97.222,97.222,95.833,93.333,74.722,65.278,90.278,95.278,96.389,96.944,96.944,97.222,96.667,95.556,91.667,65,58.611,69.167,77.5,89.722,95.278,96.389,96.944,96.667,96.389,95,87.222,58.056,72.222,91.944,95.556,96.389,96.667,96.389,95,89.444,76.944,65,67.778,92.5,95.833,96.667,97.222,97.222,97.5,96.389,95.556,91.111,66.111,80,93.611,95.833,96.944,97.5,96.944,96.944,97.222,96.111,95.556,92.222,57.778,91.944,95,96.667,97.778,95.833,96.389,97.222,96.111,95.833,94.444,33.333,46.111,91.389,95.556,96.944,96.944,96.944,97.5,96.944,96.389,94.722,E
33.611,43.333,85.556,95,96.389,96.667,96.944,95.833,94.444,68.056,51.111,45.556,88.889,94.722,96.667,97.222,97.222,97.5,97.222,96.667,95,89.167,80.833,93.889,96.667,96.667,97.778,96.667,96.944,96.944,95.278,92.5,67.778,91.111,95,96.944,96.389,96.944,96.389,96.944,95.556,95.556,93.611,85.833,93.333,95.556,97.222,96.944,97.222,96.667,96.389,95,95.556,93.889,86.667,92.5,95.556,96.389,96.111,96.944,96.667,96.111,94.722,94.444,93.889,87.222,93.611,95.278,96.111,96.389,96.667,97.222,96.111,95.278,94.722,94.167,94.722,93.333,96.111,97.222,97.5,97.222,97.5,97.222,96.944,95.556,95.833,94.444,57.5,93.333,96.111,97.222,97.222,96.944,96.667,96.111,94.444,85,46.111,F
44.444,88.056,91.944,86.667,60,54.722,52.778,51.111,46.667,31.389,29.167,84.444,93.611,94.444,77.222,69.444,65,64.444,66.667,73.056,51.389,36.944,91.667,92.778,91.111,83.611,76.389,74.722,73.889,74.722,91.389,53.056,43.333,91.667,89.167,87.5,81.944,78.889,77.778,78.056,79.722,86.111,54.444,46.667,88.333,87.5,85.833,81.944,81.111,80.278,81.111,81.944,81.389,55.833,48.889,88.333,86.944,85.833,83.056,83.333,82.222,83.889,84.722,86.111,57.778,51.389,83.889,87.222,87.778,86.389,86.111,85.833,87.222,86.944,91.111,61.667,55,41.667,88.889,94.444,96.389,87.5,88.611,89.167,90.278,95.556,91.944,65.278,33.056,39.722,85.556,95,96.667,97.222,97.222,97.222,97.222,96.667,95,G
92.778,95,96.667,96.667,97.222,97.222,95.556,92.778,71.944,38.889,31.944,91.667,94.444,95.556,95.278,95,96.111,95.556,95.278,93.056,80.556,36.944,79.722,93.889,96.667,96.667,96.944,96.389,96.667,96.389,94.722,91.389,50,42.778,51.111,85,95,96.111,96.111,97.222,86.944,73.889,91.667,63.611,37.778,42.778,48.056,52.778,57.222,60.556,64.444,67.222,69.722,88.889,61.389,35.278,39.167,43.056,47.778,51.389,54.722,59.167,63.056,66.111,87.222,61.111,32.778,36.111,39.167,42.778,46.667,50,54.722,59.167,63.611,87.222,62.778,30.278,33.333,35.833,39.167,41.944,44.722,49.722,55,62.222,88.889,84.444,28.056,31.111,32.5,35.278,37.5,39.722,43.056,47.778,59.444,88.056,80.556,H
90.278,93.333,90.278,61.667,55.833,53.056,51.667,50,48.611,45.833,42.222,92.5,93.889,90.833,67.778,62.5,59.722,57.222,57.222,56.944,59.444,89.444,67.5,88.056,83.889,71.667,68.056,65.556,63.611,64.167,93.889,91.389,57.778,60.833,86.944,82.5,75.278,73.056,93.333,92.5,65,58.056,55,49.722,64.444,91.667,94.444,94.444,91.667,83.611,63.889,57.778,53.889,49.444,44.722,63.056,92.5,94.722,95.556,94.722,89.722,58.889,53.333,49.167,45,40.556,49.722,90.556,93.889,95.556,93.333,79.444,53.333,48.889,44.722,40.556,36.667,49.444,91.111,94.167,95,92.222,61.111,48.611,43.889,39.722,36.667,33.611,42.5,90.278,93.611,93.889,86.389,47.5,41.389,38.611,35.556,33.611,31.111,I
87.222,62.222,50.833,47.778,45,43.333,41.389,38.889,36.389,33.333,29.167,86.944,67.222,59.167,54.722,51.667,49.167,47.222,44.722,41.667,38.611,33.611,65.833,90,77.778,61.111,58.333,55.833,54.167,51.944,48.333,45.556,39.722,58.611,67.222,76.944,81.944,87.778,95.278,96.389,96.111,95.833,92.5,59.167,57.5,63.889,71.111,77.778,82.222,86.389,88.333,90.556,91.111,91.944,91.667,58.611,65.556,72.778,81.667,86.111,87.778,89.444,91.111,91.667,91.667,91.111,63.333,76.389,93.333,78.611,78.056,81.111,96.389,96.667,96.667,95.278,94.167,90.278,94.722,73.889,72.5,72.778,75.833,93.611,96.944,95.278,91.944,58.056,93.333,74.722,65.556,63.333,63.333,68.889,95.833,95,92.778,56.389,40.556,J
33.056,37.778,47.222,78.611,93.889,95.556,95.556,96.667,96.667,96.667,94.167,42.5,74.444,92.778,95.833,96.111,96.389,95.556,96.944,96.111,96.389,95,64.444,91.944,95,96.667,96.389,96.111,95.278,96.944,96.111,96.111,94.167,92.5,94.444,95.833,95.833,95.278,95.556,94.444,95.278,95.278,94.722,93.056,91.111,94.444,95.278,94.722,95.278,95.556,94.444,95,94.722,95,91.944,91.389,95,95.833,95.556,96.111,96.111,95.278,95.278,95.278,93.611,87.222,89.444,94.444,95.556,96.667,96.944,96.111,96.667,96.944,95,91.944,63.889,44.167,88.056,94.444,95.556,95.833,96.111,96.111,96.111,94.167,84.722,39.167,35.833,42.5,84.444,93.056,95.556,95.833,95.278,92.778,75,40,34.444,A
86.111,93.333,92.778,66.667,50,46.944,44.722,41.111,38.056,34.167,31.111,61.389,68.333,72.778,77.5,91.389,93.056,78.611,52.222,47.5,40.556,35.278,56.667,63.889,70,73.611,76.944,80,81.667,85,90.556,66.389,47.778,54.722,61.667,67.5,72.5,76.667,79.444,81.944,83.611,84.444,86.389,85.278,55.278,60.833,67.778,73.333,77.778,80,81.944,84.444,85.556,85.833,89.167,57.222,62.778,71.389,76.667,80.278,81.667,83.611,85.833,86.389,86.944,86.667,60.556,75,88.056,95.556,97.222,97.222,97.222,97.5,97.222,96.667,92.5,84.722,94.444,96.389,97.222,97.5,97.778,97.778,97.778,97.222,96.111,93.056,79.722,94.167,96.389,96.944,97.5,97.222,97.5,96.389,96.111,92.222,51.944,B
44.722,76.667,93.611,95.833,96.111,96.111,93.889,81.667,40.833,35.556,32.222,91.944,95.278,96.389,96.944,96.667,94.444,95.833,91.944,50.833,40.556,36.389,92.778,95.556,96.944,96.944,94.722,93.056,90.833,93.056,63.333,45,40.278,91.944,95,96.667,93.611,90.278,88.889,91.389,92.222,64.444,49.444,43.333,80.278,93.889,87.5,83.611,84.722,85,91.667,89.167,59.722,52.5,46.389,57.5,70,76.389,80.833,83.333,88.056,89.444,77.778,61.389,55.833,49.444,56.944,65.278,73.333,78.333,85,88.333,85.278,71.111,65.278,59.722,53.889,58.333,67.778,74.722,81.111,91.111,86.111,78.333,74.444,70.556,66.389,60.833,69.167,90.833,95.833,96.944,97.5,97.778,97.5,97.778,97.222,96.667,95,C
