attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,class
97.778,98.333,99.444,98.889,97.778,97.778,98.889,98.889,98.056,68.611,68.611,96.944,94.722,75,62.222,95,98.611,98.333,98.056,65,96.667,98.889,96.667,96.944,94.167,E
97.222,98.333,97.222,89.444,36.944,97.222,97.778,98.056,85,44.167,98.333,97.778,97.778,71.389,53.889,98.333,97.5,98.056,74.722,64.444,96.389,98.889,98.889,98.889,97.5,F
51.389,55.278,59.722,95.556,53.056,98.333,68.889,71.667,96.944,58.056,97.778,78.611,78.889,96.111,72.5,97.5,85,85.833,98.889,97.5,53.889,98.056,98.333,97.778,52.5,G
96.667,98.889,98.333,98.889,97.778,97.778,98.889,99.444,98.333,97.778,58.889,98.333,98.056,77.5,97.778,40.833,50.556,57.778,68.056,95.278,34.444,41.389,47.778,61.389,94.722,H
92.222,92.778,54.167,44.722,36.667,92.222,73.611,62.778,55.278,45.556,95.833,89.722,70.278,65.833,61.389,97.5,96.389,63.056,55.556,51.111,97.222,83.611,50.278,44.444,37.778,I
49.167,70.833,84.167,96.111,41.944,56.111,70,81.111,86.389,92.5,96.389,90,99.167,89.444,90,76.944,84.444,96.667,95,54.444,60.278,95.278,93.056,44.722,37.5,J
93.333,98.333,98.333,98.056,46.389,96.667,97.222,98.333,97.778,96.111,97.778,97.778,99.444,97.778,97.5,96.389,97.222,97.5,97.222,97.222,95.278,98.611,97.778,97.778,44.167,A
46.111,96.667,98.333,97.222,94.167,51.111,89.444,93.056,93.056,93.056,55.278,76.111,89.722,92.778,93.889,96.667,98.889,97.5,96.667,97.5,98.333,98.889,98.889,97.222,74.444,B
84.167,80.278,97.778,58.333,34.444,61.111,71.944,79.722,93.333,43.056,56.111,69.722,94.167,69.167,49.722,52.5,92.778,88.889,69.722,57.778,36.944,97.5,98.333,97.778,69.722,C
41.389,48.611,55,95.278,96.944,61.111,61.111,69.722,97.5,97.778,83.333,74.167,80.833,97.778,97.222,97.222,83.889,85.556,92.222,95,81.111,98.333,98.333,98.333,43.333,D
97.778,98.889,98.889,98.333,84.444,97.778,98.889,98.889,98.889,96.111,93.889,98.333,98.333,98.333,87.778,61.111,96.111,97.778,98.333,97.778,49.167,98.056,98.889,98.889,98.333,E
96.111,98.611,98.333,97.778,51.667,98.333,97.778,98.333,94.444,54.722,98.333,97.778,98.333,94.444,58.333,97.778,97.778,98.889,96.111,66.944,44.722,96.944,98.889,98.333,98.333,F
51.389,89.444,70,95.833,43.056,96.389,98.333,97.778,95.278,54.722,95.556,93.889,98.056,80.556,74.167,93.889,98.333,98.889,98.889,98.333,53.056,98.611,98.889,98.611,96.667,G
98.056,96.944,98.333,94.167,53.333,97.222,98.889,98.333,98.889,95.833,47.222,58.056,65.556,72.5,58.056,40.278,49.444,58.889,69.722,53.056,33.889,41.667,50.833,90.278,42.778,H
45.833,92.778,56.944,46.389,37.778,92.222,76.111,65.278,57.222,47.5,96.389,76.667,72.222,68.056,72.778,97.778,98.333,96.111,57.5,50.556,97.778,97.222,53.056,45,38.611,I
56.389,78.333,96.111,50,40.278,57.5,71.389,80.833,87.222,94.444,62.222,96.944,86.667,88.056,89.722,98.056,87.778,91.111,96.111,60.833,63.611,81.111,96.111,58.056,36.389,J
56.111,97.778,98.333,98.056,94.167,96.111,97.5,98.056,97.778,97.5,97.222,97.778,99.444,97.778,97.222,96.667,97.5,97.222,96.944,96.389,85.833,98.333,98.333,98.333,88.889,A
97.778,84.444,84.444,98.056,43.889,56.944,71.111,78.611,84.444,94.444,49.722,64.722,78.611,84.722,86.944,43.611,72.222,84.444,87.778,88.611,35.556,89.444,97.778,91.944,95,B
96.111,98.333,90.278,91.111,37.222,70.556,80.833,84.722,89.167,45,62.5,74.167,94.167,64.444,50.278,64.722,94.722,76.667,66.667,55.833,96.667,67.5,97.222,73.056,63.889,C
37.222,46.389,53.889,96.667,97.222,94.444,65.278,96.389,98.889,97.778,91.667,80.556,88.889,97.778,97.778,90.278,88.056,90,94.167,96.389,97.5,90.556,98.333,97.222,40.278,D
93.333,98.333,98.333,98.333,94.444,60.833,97.778,97.778,97.222,62.222,62.222,87.5,96.111,78.333,61.944,96.389,98.333,98.611,97.778,70,97.778,98.889,99.444,98.889,97.778,E
97.778,97.778,98.889,95.833,43.611,97.778,98.889,98.889,97.222,94.167,98.333,98.611,98.889,97.778,97.222,97.778,98.889,98.889,97.778,96.389,95.833,98.889,97.778,97.778,41.667,F
40.556,49.167,60.556,93.889,45.833,55.278,61.667,92.222,72.222,56.111,97.222,73.333,99.167,77.5,80,97.778,82.778,99.167,87.5,97.222,94.444,98.333,98.333,97.778,43.333,G
96.389,98.889,97.5,98.056,44.167,97.778,98.889,98.889,97.222,87.222,61.667,98.611,98.333,73.889,87.778,40.833,49.722,55.278,62.778,93.889,34.167,39.722,46.389,52.778,92.222,H
68.889,59.167,55.556,52.222,50,76.389,98.333,98.333,64.167,56.389,94.444,73.611,63.889,55.833,45.556,94.444,93.333,58.056,47.5,38.611,83.333,95.278,49.722,40.278,33.889,I
41.111,55.556,83.056,95.556,43.333,48.333,61.389,75,83.889,91.667,88.056,97.5,82.222,85,87.5,98.333,86.389,88.056,98.333,94.444,58.611,76.667,91.944,58.056,37.5,J
44.167,63.889,97.5,96.667,48.333,83.889,98.333,98.333,98.889,95.833,97.5,97.778,99.444,97.778,97.222,97.778,97.778,99.444,97.778,96.944,97.5,98.889,98.056,98.333,51.111,A
97.5,96.667,90.833,98.056,55,96.667,85.278,81.111,85,96.667,56.111,68.333,77.778,82.778,91.944,51.667,65.556,76.111,82.222,92.778,47.222,68.889,88.889,94.722,37.5,B
98.333,90.556,88.889,88.333,36.667,74.167,80.833,83.611,64.722,44.444,65.278,75.556,93.333,64.167,51.111,65,91.389,80,69.722,60.556,95.556,97.778,80.833,76.944,98.333,C
90.278,87.778,80.278,53.611,37.5,90.278,86.111,81.111,66.667,46.111,91.667,91.944,98.333,97.778,96.111,92.5,95,98.333,97.5,97.5,80.278,97.222,98.889,98.611,96.667,D
98.333,98.889,98.889,98.333,84.444,98.333,98.889,98.889,98.333,65.556,70.833,97.5,98.333,97.5,62.778,72.5,98.333,98.333,98.889,97.5,81.111,98.333,98.889,98.889,98.333,E
98.333,98.889,99.444,98.056,97.222,97.222,98.889,98.611,97.778,95.833,96.111,97.778,98.056,97.222,69.167,81.111,98.333,97.778,98.333,96.111,39.722,96.944,98.333,97.778,64.722,F
57.222,56.389,61.667,93.611,59.722,76.667,70.833,72.778,97.778,82.222,96.667,79.444,78.333,90,96.111,80.278,83.611,83.611,86.944,86.667,41.667,94.722,85.833,94.722,40.278,G
72.778,98.333,98.333,98.333,84.444,98.333,98.889,98.889,98.333,87.222,58.889,98.333,72.778,96.944,74.722,40.556,50.278,58.889,93.889,59.722,33.611,40.833,46.944,91.667,65.278,H
96.111,60,48.889,42.5,35.556,86.667,66.389,58.056,51.944,43.056,94.444,98.056,81.111,63.333,59.722,81.111,97.778,97.778,92.222,54.444,81.111,97.778,97.222,49.444,40,I
34.722,41.111,48.333,72.5,66.111,43.889,52.778,58.611,71.944,58.611,96.944,98.889,72.222,76.389,61.389,97.5,96.111,84.167,83.056,86.944,92.5,92.5,87.5,85,35.278,J
93.333,98.333,98.333,98.333,84.167,96.944,98.889,97.222,97.778,96.389,97.778,97.778,97.778,97.222,97.222,97.222,98.611,98.889,97.778,96.944,93.611,98.333,98.333,97.778,48.889,A
98.333,98.333,97.778,45.556,36.944,93.333,84.444,88.611,95.556,45,71.389,83.056,90,95.556,60,97.778,98.889,98.889,98.333,59.444,97.778,98.333,97.222,49.722,40.556,B
87.778,97.778,97.778,46.111,32.778,77.5,86.667,96.111,88.889,41.111,96.111,96.944,78.056,65.278,50.278,45,51.389,92.778,79.167,55.278,35.833,42.778,47.778,57.222,94.722,C
68.333,61.389,62.778,97.222,93.889,93.889,72.778,75.556,98.333,97.222,49.444,79.444,83.611,91.111,96.944,40.556,89.722,98.333,90.556,94.167,35,41.389,60,93.056,96.389,D
95.556,98.889,98.333,98.889,96.389,97.778,98.056,99.444,98.611,97.778,59.444,97.5,98.333,98.889,97.5,49.722,85,97.222,98.056,97.5,37.222,94.167,97.778,97.778,97.222,E
98.333,98.889,98.889,97.222,83.889,98.333,98.889,99.444,97.778,97.778,97.222,98.333,96.111,85.833,72.222,97.5,98.333,91.944,88.889,81.944,97.5,98.889,98.333,98.333,45.833,F
44.167,53.611,89.444,53.056,39.444,58.889,65.278,92.778,65.833,47.222,98.333,76.389,98.333,97.778,96.111,96.389,83.611,87.778,97.778,97.778,83.611,97.222,89.167,94.444,96.667,G
80.556,98.333,98.333,98.889,96.389,98.333,98.889,99.167,98.333,97.222,58.333,97.222,68.889,72.778,96.389,41.111,50.278,55.556,65.833,94.444,34.167,40.833,46.667,55,95.278,H
68.889,56.944,50.833,45.278,38.889,72.5,65.833,61.389,57.222,54.444,98.333,98.611,98.611,73.889,63.611,98.333,98.333,98.333,61.667,45.833,96.667,98.333,95,44.722,37.5,I
35.556,47.5,82.5,74.722,63.889,45.556,56.667,72.5,88.889,60,53.056,65.833,75.278,82.222,60,97.5,98.333,81.944,83.611,90.278,96.389,98.333,91.389,87.778,38.333,J
93.333,98.056,98.333,97.778,42.778,97.778,98.889,98.889,98.889,96.389,97.778,98.889,98.889,97.778,97.5,97.222,98.889,98.333,98.333,97.222,93.333,98.333,98.333,98.333,95.278,A
72.222,80.833,93.889,96.667,40.556,65,78.333,84.167,88.333,94.444,76.944,83.889,88.333,90.278,91.111,97.5,98.889,98.611,98.889,97.222,97.222,98.333,97.778,95.833,44.444,B
98.333,95,91.389,43.333,35.278,97.778,85.278,85.833,90,41.667,66.667,76.667,82.778,63.333,48.333,64.722,79.722,90,66.944,54.722,92.5,91.944,81.111,74.444,67.222,C
91.944,91.667,85.556,66.389,39.167,92.778,91.111,98.889,96.111,49.444,95.833,96.667,98.333,97.778,95,95.833,97.222,98.333,96.944,96.389,40.833,96.389,98.889,98.056,96.944,D
98.333,98.056,98.333,88.333,32.222,97.222,98.056,98.333,97.778,37.222,60.833,95.556,82.222,62.5,41.944,81.111,97.778,97.5,56.389,36.944,41.389,97.222,97.778,46.111,31.389,E
44.722,97.222,98.056,96.389,71.111,96.389,98.333,97.778,89.444,57.778,97.222,97.778,92.778,67.222,52.5,97.222,98.333,97.778,95,46.111,97.778,98.333,98.611,95.556,36.111,F
52.222,57.5,65.833,89.722,42.778,98.333,98.333,77.778,91.389,54.444,98.333,95.278,90,97.778,97.222,96.944,94.444,93.611,98.333,97.778,44.167,96.667,95.278,98.611,98.333,G
98.333,97.778,98.889,96.111,38.889,97.778,98.889,98.889,97.222,94.444,93.333,98.333,98.333,98.889,96.111,40,49.722,55.833,64.167,93.333,33.611,39.167,46.111,53.056,92.222,H
64.444,53.889,49.722,44.444,38.056,91.667,63.056,59.167,55.278,51.944,97.5,98.611,97.5,65.833,58.611,96.667,97.5,74.167,52.5,44.444,96.667,97.222,50.278,43.056,36.667,I
60.556,95.833,91.389,44.167,36.111,66.944,90.833,97.222,97.5,46.944,97.778,98.611,99.167,96.944,97.778,61.111,68.056,96.389,98.056,96.389,42.778,54.722,95,97.778,96.389,J
57.778,96.944,97.778,95,45.556,97.778,98.889,99.167,98.889,97.222,97.222,97.778,99.444,97.778,97.778,97.778,98.889,98.611,97.778,97.222,97.222,98.611,98.333,97.778,46.389,A
72.222,80.278,83.889,96.944,40.833,62.778,74.444,80,85.278,93.611,61.944,73.611,81.944,85.556,87.778,75.833,95.833,91.667,89.444,96.111,96.389,98.889,98.333,97.778,73.056,B
96.667,98.333,98.333,98.889,97.778,92.778,90.833,91.667,93.333,94.722,74.167,88.611,92.222,93.056,66.389,98.333,98.333,98.056,82.778,63.056,49.722,53.333,54.722,80.278,65.833,C
84.167,68.889,53.333,41.667,34.167,81.389,72.222,65.556,56.389,42.222,81.667,80.278,80.833,97.222,95.556,80,85.556,89.722,98.611,96.389,35,48.889,97.5,95,97.778,D
44.444,95,98.333,98.333,97.778,59.167,95.556,98.889,97.778,98.333,98.333,98.889,98.889,98.056,76.389,97.778,98.333,98.333,94.167,66.944,86.111,98.333,98.333,98.889,95.833,E
96.667,98.056,94.722,42.5,35.833,96.944,96.667,91.944,69.167,42.222,96.944,97.222,82.778,70.833,55,96.111,98.333,97.778,80.556,97.778,51.389,97.778,98.333,98.333,87.222,F
39.444,51.389,93.333,49.444,38.333,51.944,61.667,76.111,58.889,47.778,71.667,71.389,78.611,69.722,61.111,51.111,93.889,85,97.778,97.778,39.722,50.833,96.667,91.111,93.889,G
98.333,98.333,98.333,94.167,40.278,93.333,98.333,98.333,98.333,94.444,41.944,50.833,57.778,91.667,60.833,36.944,43.611,49.167,55.833,91.111,32.222,36.389,41.667,47.778,82.778,H
64.167,53.056,47.5,41.944,35.556,68.611,62.222,57.222,51.111,45.278,97.5,98.889,74.444,98.889,98.333,96.667,96.667,64.722,54.167,45.278,97.222,95.833,49.167,42.5,36.667,I
41.389,61.389,81.389,88.333,93.333,54.722,70.278,80.556,86.111,96.389,97.222,98.611,99.444,90.556,98.333,71.944,89.444,96.667,96.111,96.667,78.611,96.667,98.333,97.222,43.611,J
96.111,98.889,97.778,98.056,45,97.778,98.056,98.056,97.778,96.667,96.944,97.778,99.444,97.778,96.944,96.667,97.778,99.444,98.333,97.778,50.833,96.944,98.889,98.611,98.333,A
88.611,97.778,97.778,95.278,38.333,56.667,68.889,75.833,82.222,91.944,51.111,64.722,77.778,85.556,89.167,47.5,68.889,98.333,98.333,97.778,39.722,96.667,98.333,97.778,97.5,B
93.056,97.778,97.778,97.778,38.889,65.833,97.778,98.333,98.333,87.778,62.222,76.944,85.833,92.222,57.5,96.111,98.056,97.222,75.278,60,97.5,61.389,58.889,83.056,93.889,C
94.444,90,86.944,80.833,59.167,91.111,89.167,85.556,76.111,60.556,91.667,91.111,91.111,97.778,96.389,97.5,95,98.889,98.889,97.778,46.667,98.056,98.889,98.889,97.5,D
97.778,98.611,98.889,97.778,51.944,97.778,98.056,98.889,97.778,97.222,93.333,98.333,98.333,98.889,97.5,97.222,98.333,98.333,96.667,70.833,97.222,98.889,98.889,97.778,96.944,E
93.333,98.333,98.333,98.333,84.444,96.389,98.333,97.222,71.389,67.778,96.944,97.778,86.944,63.056,52.778,97.778,97.222,70.556,55.833,45.556,96.944,97.778,91.944,48.611,38.333,F
43.056,50.556,62.5,58.611,41.667,63.611,63.333,70.833,66.111,50.833,98.333,78.889,78.889,97.778,96.111,96.944,88.611,84.722,98.333,97.5,41.111,95.833,88.611,91.111,97.222,G
98.333,98.889,99.444,98.333,97.778,98.333,98.889,98.889,97.222,85,58.889,68.889,92.5,66.389,54.444,48.611,60.556,93.889,64.722,50,39.167,54.444,94.444,75,41.111,H
65,53.056,47.5,41.944,36.111,69.722,61.389,55,51.111,45.556,96.944,98.611,69.167,69.444,98.333,95.278,86.944,58.889,55,47.222,95,60.278,49.444,42.778,36.944,I
53.056,95.833,97.778,94.444,37.778,56.389,73.611,84.167,90,86.111,88.333,83.611,84.444,88.889,90.278,97.222,98.333,94.444,95.278,93.056,96.667,78.889,98.056,98.611,95,J
49.722,97.222,98.333,97.222,54.167,97.222,98.056,98.333,98.889,97.778,97.222,97.778,99.444,97.778,97.222,97.222,97.778,99.444,97.778,97.5,96.389,98.889,98.333,98.889,96.667,A
74.722,78.611,82.5,94.167,37.5,62.5,72.5,79.444,83.889,89.722,59.444,71.667,81.667,86.944,89.444,63.333,96.944,98.889,98.611,93.333,93.889,98.333,97.778,98.333,94.722,B
98.056,92.222,97.778,43.056,35,95,85,90,54.444,41.111,65.556,78.889,93.056,59.722,47.5,63.333,92.222,75.556,64.444,55,95.556,97.222,78.056,72.778,68.056,C
92.778,94.167,92.778,93.333,93.611,94.167,94.167,92.778,88.056,76.667,93.889,92.5,93.333,89.722,96.667,95.278,95,96.944,97.222,97.222,96.944,97.5,98.056,97.778,94.722,D
97.778,98.333,98.611,94.722,78.333,98.333,98.333,98.333,79.167,69.444,96.389,98.056,95.278,85.556,68.889,96.944,98.889,97.778,98.889,97.222,95.556,98.889,98.333,98.889,96.111,E
96.111,98.889,98.333,98.889,96.944,96.944,97.5,93.333,70,62.778,97.778,97.222,78.333,63.333,51.111,98.056,97.5,89.444,56.667,42.5,93.611,97.778,96.667,43.889,35.556,F
96.111,84.722,52.5,44.722,34.722,88.056,75.278,64.722,58.611,51.944,86.111,80.833,77.778,97.778,96.111,87.778,85,85.833,96.111,83.333,94.444,98.056,92.5,98.889,97.778,G
96.389,98.889,97.778,98.333,83.889,98.333,98.056,98.333,97.778,96.389,95,97.5,69.167,70,73.333,40.278,48.611,56.389,62.222,69.722,33.056,39.722,44.167,52.5,64.722,H
93.889,60.556,52.222,46.944,39.444,95.278,69.444,63.056,59.167,55.278,97.222,95.833,76.944,67.222,58.889,97.222,97.778,92.778,56.667,45.278,96.667,98.333,95,45,37.222,I
50,88.333,52.5,44.444,37.222,55.556,69.722,84.444,96.667,48.056,62.5,76.389,83.889,87.5,90.278,97.778,90,98.611,91.944,90,57.222,64.722,96.111,90.833,41.944,J
73.333,88.611,97.778,98.333,97.5,96.111,98.889,98.889,98.889,98.333,97.778,98.889,98.889,98.889,97.222,98.333,98.889,98.889,98.889,97.222,96.389,98.889,98.333,98.333,95,A
69.167,95.556,94.722,42.778,34.722,57.778,68.889,77.5,95.556,45.556,53.889,67.778,82.222,97.5,96.389,49.722,95,98.611,98.333,98.333,39.444,97.778,97.778,98.333,96.944,B
96.667,98.333,96.667,37.222,32.5,68.611,97.222,97.778,95.556,39.444,71.389,83.333,92.5,80.833,47.222,98.333,98.333,98.056,73.889,55.556,45,50.833,55.556,96.667,86.389,C
93.333,97.5,97.778,70.556,47.222,97.222,98.889,98.056,98.333,97.222,98.333,98.611,99.444,97.778,97.778,97.778,97.778,99.444,97.778,97.222,96.667,98.889,98.333,98.333,88.889,D
97.222,98.889,98.333,98.889,96.389,97.778,98.889,99.444,98.889,97.778,96.944,98.889,98.333,98.333,93.056,97.222,97.778,83.333,58.056,44.444,97.222,98.333,96.111,45.556,36.667,E
40,96.389,98.333,97.778,84.444,93.889,98.333,98.333,98.333,60.833,98.333,97.778,97.778,84.167,67.5,98.333,98.889,99.444,86.667,97.5,97.5,98.333,98.333,97.222,43.056,F
40.278,95.833,96.667,49.722,36.944,91.389,87.778,76.944,60,43.056,88.889,86.944,82.222,80.833,86.667,90,88.889,89.167,96.944,86.667,97.222,91.667,93.056,97.778,72.778,G
98.333,98.889,98.889,98.333,83.889,98.333,98.889,98.889,98.889,96.944,48.056,56.944,63.333,69.444,95,39.444,47.5,54.722,63.889,95,33.611,39.722,44.444,55.833,94.444,H
70,58.333,52.778,47.778,41.667,73.333,67.5,63.889,98.056,97.778,97.778,97.778,92.778,65.556,55.278,96.667,98.333,97.222,56.389,44.722,96.111,98.333,96.111,45.556,36.667,I
43.889,82.222,87.222,89.167,53.056,54.722,72.222,81.944,88.611,90,96.389,98.333,98.889,95.278,92.5,98.333,97.778,86.389,98.611,96.667,48.056,57.778,96.389,97.778,56.389,J
44.167,96.389,98.333,97.778,85.556,94.444,98.333,98.889,98.889,98.333,96.667,98.889,98.889,98.889,97.778,96.667,98.889,98.889,98.889,98.333,47.778,97.778,98.333,98.611,97.778,A
65.556,78.611,95,94.444,37.5,61.944,78.611,97.222,98.333,96.667,76.111,98.056,97.778,98.889,97.778,97.222,98.611,98.611,98.889,97.5,98.333,98.889,98.889,97.778,55.556,B
58.056,83.889,87.778,97.222,83.889,59.722,75.556,84.167,87.778,93.333,73.333,80.556,84.722,96.111,74.722,97.778,98.333,97.778,78.056,63.056,40.278,46.944,51.111,92.5,83.333,C
91.944,82.5,71.111,51.944,38.611,85.556,81.944,74.444,62.5,47.222,86.111,83.611,83.611,96.944,95.833,87.778,87.5,91.667,96.667,96.944,85.833,93.889,93.611,98.611,96.944,D
97.222,98.889,98.333,98.889,97.5,83.333,97.778,97.5,97.222,96.667,59.444,89.444,97.778,97.5,66.944,48.889,63.056,96.111,74.167,52.778,38.333,56.389,96.944,96.389,46.111,E
97.778,98.889,98.889,97.222,87.222,98.333,97.5,98.889,96.667,63.889,98.056,98.333,98.056,75.556,62.778,95,98.333,95.833,80.556,72.5,81.111,98.333,98.611,98.889,97.222,F
88.056,65.278,65,95.833,51.111,86.111,76.944,76.667,93.889,56.667,87.222,84.167,83.611,96.667,95.556,94.444,86.667,87.778,98.889,97.778,37.778,88.611,97.222,95.556,96.944,G
97.222,98.333,97.778,56.944,47.222,98.333,98.889,98.889,98.889,96.944,48.056,58.333,63.611,78.333,66.944,40,48.333,55.278,63.889,86.111,34.167,40.556,46.389,57.222,92.778,H
93.889,64.722,55.278,51.389,46.111,98.333,80.556,99.444,98.889,98.333,97.778,98.333,90,68.333,57.778,97.222,97.778,92.778,53.889,43.333,96.667,97.778,91.667,43.611,36.389,I
36.389,46.944,65.278,92.222,82.778,44.722,63.056,71.944,82.778,88.611,96.111,97.778,83.611,85.278,88.333,97.778,97.5,95.556,88.889,89.722,95.556,59.167,97.222,91.667,96.944,J
40.556,94.444,97.778,98.333,96.389,96.389,98.333,98.056,98.611,97.778,97.778,97.778,99.444,97.778,97.778,96.667,97.5,97.5,97.778,96.111,94.444,98.333,98.333,98.333,45.833,A
95.278,93.333,91.944,92.778,83.889,93.611,88.889,90,90.556,94.444,75.556,80.556,86.111,91.667,94.167,48.889,85.556,97.778,96.944,95,38.611,94.444,98.333,97.5,57.778,B
97.5,98.333,97.778,95.278,34.167,70.833,83.056,89.722,95.556,45.556,96.667,98.333,97.222,71.667,52.222,59.722,66.111,95,69.722,57.5,49.722,49.722,92.778,96.667,65.556,C
91.667,88.333,84.167,70.833,41.944,90.833,88.333,83.056,70.556,53.611,93.889,96.944,99.167,97.778,97.222,96.667,97.778,99.444,97.778,97.778,95.556,98.056,98.889,98.889,97.222,D
98.333,98.889,98.889,98.333,94.444,95.556,98.889,98.333,98.889,96.944,68.611,94.444,97.222,93.611,68.333,96.667,98.889,98.333,98.333,73.889,97.222,97.778,99.167,98.611,97.778,E
95.278,98.056,90,98.056,50.278,96.667,98.333,98.333,73.611,70.556,97.778,97.222,82.222,67.778,53.889,98.056,97.222,90.278,61.111,44.167,97.222,98.333,96.944,44.167,35.556,F
92.5,87.778,74.167,74.444,66.389,90.556,88.333,84.167,94.444,60.833,90.556,88.889,89.444,96.389,73.333,91.944,92.222,91.944,97.778,97.778,60.278,97.5,93.333,98.889,97.222,G
96.667,98.889,97.778,98.889,96.111,97.778,98.889,98.889,98.056,94.444,46.667,55.278,61.389,66.944,94.444,38.056,45,51.111,58.611,92.222,32.778,37.778,44.167,49.722,81.111,H
67.222,55.833,49.722,43.889,37.778,90,64.444,57.778,54.167,49.722,95.556,81.389,97.5,97.778,66.944,93.889,88.611,96.944,95.556,49.722,46.389,91.111,95.556,55.278,38.611,I
37.778,50.833,97.222,96.389,40.278,45.278,58.889,77.5,88.056,91.667,54.167,96.944,88.889,89.722,91.389,97.222,97.778,99.444,95.556,93.056,97.778,97.5,98.611,98.056,95.278,J
43.056,97.5,98.333,98.333,96.667,96.667,97.778,98.889,98.889,97.778,97.5,98.889,99.444,98.889,97.778,97.5,98.889,98.889,98.889,96.389,97.222,98.889,98.333,97.778,41.667,A
96.667,86.667,86.944,89.167,95.833,82.5,79.444,85,86.944,91.667,67.222,70.556,81.389,87.222,90.556,51.944,65.556,89.444,93.611,93.889,40.556,54.444,97.222,97.778,48.611,B
97.778,88.889,91.944,39.167,34.167,69.167,79.722,94.444,47.5,39.444,67.222,77.222,74.167,55,44.722,89.722,89.444,70.833,61.389,50.556,97.222,97.778,93.611,68.333,61.111,C
53.333,54.722,61.389,97.222,97.222,77.222,69.722,75.556,97.778,97.778,97.222,79.167,83.333,97.778,97.778,92.778,83.889,86.944,91.667,97.222,39.167,95.278,89.444,90.833,96.944,D
98.333,98.889,98.889,98.333,84.444,92.778,98.333,98.056,98.889,96.667,68.889,93.056,97.778,97.5,54.444,92.5,98.056,97.778,71.667,44.444,97.778,97.5,98.333,50.556,35.278,E
95.556,98.056,90.556,86.389,83.889,96.944,98.333,99.444,78.056,75,97.5,97.778,92.778,74.167,59.722,97.778,96.667,89.167,79.167,49.722,96.389,98.333,97.778,95.556,37.778,F
60,56.667,60.556,95.833,94.167,75.556,70.556,73.333,89.444,66.944,96.944,79.167,82.222,98.889,97.5,51.667,82.778,86.944,95.833,96.944,37.5,89.444,97.778,97.778,89.444,G
95.556,98.889,97.778,98.889,96.944,97.778,98.889,99.444,98.056,97.778,51.389,62.222,70.278,79.167,70,43.611,52.222,65,94.444,61.111,36.667,43.889,60.278,92.5,71.667,H
91.667,61.389,55.556,51.111,47.222,84.444,98.889,99.444,98.333,98.333,91.667,98.333,96.667,66.111,57.5,94.167,97.778,92.778,53.611,42.778,97.222,97.778,70.556,43.611,36.389,I
