attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,class
94.167,57.778,48.333,97.778,91.944,62.5,97.778,96.667,45.278,I
40.556,89.444,71.389,94.444,98.889,93.611,73.611,89.722,96.389,J
98.333,98.889,98.056,98.333,99.444,97.778,98.333,99.444,98.056,A
75,84.444,88.611,68.889,88.611,95,98.056,98.611,44.444,B
94.167,87.778,56.111,71.111,89.444,61.389,95.833,81.111,74.167,C
65.833,97.222,97.5,90,99.444,98.056,96.111,97.778,97.778,D
98.611,98.611,97.778,83.056,97.5,71.111,97.222,97.5,96.667,E
98.333,98.333,89.167,98.056,89.167,78.333,96.111,98.889,98.889,F
46.667,59.167,59.167,71.389,98.333,97.778,85.278,90.278,95.556,G
97.222,80.556,55.278,44.722,58.889,66.111,37.5,46.389,76.389,H
63.056,53.056,43.333,98.889,99.444,98.611,97.778,94.444,45.278,I
37.778,49.444,78.611,49.167,59.722,73.889,97.222,77.5,75,J
98.056,98.333,96.944,98.333,99.444,98.333,97.5,98.889,98.889,A
78.889,85.833,90.556,68.056,87.778,90.833,96.667,97.778,51.111,B
90.556,91.111,39.444,71.111,91.111,48.611,68.889,76.389,61.389,C
57.778,97.5,97.5,80.556,99.444,98.333,96.111,95.556,97.778,D
95.278,88.333,93.611,80.278,97.5,94.444,98.333,98.889,97.778,E
98.611,98.611,95.833,97.778,96.111,73.056,98.333,97.778,98.056,F
71.111,86.389,54.444,83.333,84.444,98.333,96.667,88.611,96.944,G
98.056,98.889,98.333,48.056,59.444,69.444,38.611,49.167,67.222,H
71.944,56.389,46.389,98.611,98.333,59.722,62.222,50.833,41.667,I
88.056,61.389,70.556,72.5,82.778,79.722,49.444,88.333,84.444,J
98.333,98.333,97.5,98.333,98.333,97.778,98.333,98.611,97.5,A
82.778,97.222,43.333,75.833,92.778,63.611,97.222,98.056,61.667,B
88.056,59.167,38.611,74.444,65,48.889,96.667,76.667,97.222,C
79.444,60.833,50.833,81.389,76.944,98.056,97.222,85.278,90.556,D
97.222,98.333,97.5,92.222,95.556,55.278,97.222,98.333,41.389,E
98.333,98.889,87.5,97.5,98.333,67.5,98.333,97.222,47.778,F
66.389,65.278,57.222,75.833,77.5,68.333,94.167,86.667,98.889,G
98.889,99.167,97.5,50.278,60.278,70.278,39.167,48.056,65.556,H
66.389,53.333,43.889,70,63.611,59.167,59.722,50.556,41.944,I
57.222,85,95.556,98.333,92.5,91.389,97.778,83.333,95.278,J
97.778,98.889,97.5,98.333,99.444,98.333,98.056,98.333,97.778,A
97.778,97.5,46.389,64.722,95,98.056,77.778,98.333,97.778,B
94.722,93.333,40.556,74.444,87.778,50,94.722,73.889,62.222,C
71.389,59.722,50.833,78.611,76.389,97.778,93.333,85,97.5,D
98.333,98.611,96.667,97.222,70.833,47.778,97.5,53.333,39.167,E
98.333,97.778,97.222,97.778,98.056,70,96.944,98.611,53.333,F
71.111,65.556,42.778,90.833,83.333,66.389,50.278,86.389,98.056,G
97.778,98.333,60,50,65.278,69.722,39.444,50.556,64.444,H
69.722,55.833,46.111,87.5,70.278,60.556,92.5,56.111,42.778,I
93.889,97.778,72.222,81.667,98.333,83.056,54.722,95.278,45.278,J
94.444,97.5,98.333,98.333,99.444,98.333,97.5,98.333,97.778,A
79.167,56.111,38.611,52.5,67.222,95.278,42.222,77.5,86.944,B
63.611,77.778,50.556,49.722,90.833,56.389,36.667,79.167,68.889,C
63.611,58.056,53.056,76.667,89.167,98.056,96.667,90,97.222,D
98.056,98.611,93.056,97.778,92.222,52.5,92.222,96.667,43.611,E
97.5,94.167,77.778,96.944,89.722,80.556,98.333,98.889,96.944,F
68.333,67.5,66.944,86.389,80.278,72.5,88.611,86.667,96.944,G
98.056,94.167,57.222,59.722,89.167,60.278,45.278,66.667,46.944,H
64.722,56.389,48.333,97.778,69.167,61.667,96.667,54.444,43.056,I
41.111,54.167,70.278,56.389,67.222,75.278,97.778,86.111,85.833,J
98.333,98.889,97.778,97.778,99.444,97.778,97.222,98.333,97.222,A
83.889,55.556,40.833,63.056,91.111,55.278,50.556,96.389,55.278,B
66.667,81.944,48.611,56.667,69.722,53.889,41.944,73.333,62.222,C
68.333,93.056,98.333,83.889,99.167,97.778,88.611,92.5,96.667,D
80.556,98.611,98.611,88.056,97.778,71.944,98.889,98.889,96.111,E
86.389,98.889,91.667,97.778,94.167,80.833,97.5,98.889,63.611,F
73.611,69.722,95.556,83.611,80.556,95,79.444,87.778,95,G
97.5,97.5,43.333,47.5,59.722,88.889,38.056,46.944,90.833,H
63.889,51.667,44.444,97.778,94.167,60,97.222,55,42.5,I
54.444,76.111,88.611,87.778,89.167,91.389,65,95.833,57.778,J
96.111,97.778,98.333,98.333,98.333,97.778,98.889,98.889,90.556,A
79.444,53.611,41.667,62.222,91.111,56.667,58.333,91.389,50.278,B
75.556,88.889,38.056,75,65.278,48.611,81.389,70.278,59.167,C
79.444,98.333,97.778,97.222,98.889,97.778,44.722,96.389,98.056,D
98.889,98.889,97.778,62.222,97.5,76.111,45,98.333,98.333,E
98.333,98.889,97.5,97.5,93.056,72.222,97.778,95.833,84.722,F
81.111,74.722,77.778,86.944,85,79.444,89.167,89.167,94.722,G
97.5,98.056,52.5,98.056,98.056,65,50,93.889,73.056,H
66.944,53.056,44.444,98.056,70,92.222,97.222,53.333,44.444,I
57.5,80,88.889,98.889,98.611,92.778,78.056,91.111,40.278,J
94.722,98.889,98.889,98.333,98.889,97.778,98.889,98.611,52.778,A
76.667,68.056,47.778,67.222,86.389,96.389,98.333,99.444,96.389,B
73.056,83.333,91.389,70,76.944,63.611,45.833,81.111,68.889,C
66.667,99.167,97.778,81.389,95.278,96.111,88.056,89.444,94.722,D
98.889,98.889,97.222,96.111,97.222,76.111,95.556,98.889,98.889,E
88.611,98.889,97.778,97.778,97.778,66.944,97.778,95,64.167,F
56.667,94.444,50,79.167,98.056,97.778,94.444,89.444,98.333,G
96.944,97.778,96.667,44.722,58.889,78.333,36.667,44.722,61.389,H
90.278,54.722,41.944,74.167,65,56.389,97.5,68.056,50,I
96.111,96.667,43.056,98.056,96.389,96.111,94.722,97.778,98.333,J
56.111,98.333,98.889,97.778,97.5,97.222,98.889,98.889,92.5,A
76.667,68.056,47.778,67.222,86.389,96.389,98.333,99.444,96.389,B
75,92.778,44.444,85,68.056,53.333,81.389,73.056,61.389,C
67.778,74.722,98.333,83.333,81.389,97.5,98.056,81.111,95.556,D
97.778,97.222,98.056,97.778,85.833,71.667,98.333,98.889,96.944,E
95.833,62.222,52.222,98.889,98.889,97.778,98.333,98.889,85.833,F
46.667,58.611,91.667,86.389,73.333,90.556,96.944,84.444,89.444,G
97.778,99.444,97.778,53.333,65,81.667,42.222,54.722,88.333,H
63.333,53.333,47.778,97.778,78.056,63.056,97.222,94.722,44.444,I
51.111,71.667,57.778,60,73.889,82.222,58.333,66.944,88.333,J
97.5,98.889,98.889,97.778,98.333,97.778,98.333,98.333,42.778,A
84.444,88.889,96.944,80,91.111,93.611,98.611,98.889,97.5,B
79.444,86.111,72.778,80.556,75.556,60.556,85.278,77.5,65.556,C
81.944,66.667,47.778,84.444,83.056,97.778,88.889,92.5,96.667,D
46.944,91.944,96.944,59.167,95.556,58.889,96.667,91.111,45.556,E
82.5,60.556,43.889,98.333,98.611,90.556,97.778,99.444,81.111,F
50.278,59.167,94.722,68.056,70.833,63.056,96.389,80.556,97.5,G
97.778,98.056,77.222,46.111,57.5,91.111,37.222,46.111,63.611,H
90.833,54.167,45.833,98.333,98.333,97.5,97.778,63.889,41.944,I
45.833,64.444,75.556,53.056,65.833,75.833,64.167,75.556,80,J
50.833,98.889,98.889,97.778,97.222,97.222,98.611,98.889,59.722,A
80,86.944,96.111,73.889,89.722,92.5,98.333,98.889,98.333,B
71.111,79.444,46.111,63.889,84.722,55.556,50.833,96.389,62.778,C
83.611,67.778,47.5,86.944,89.444,97.778,90.833,96.667,98.333,D
97.5,98.333,97.5,82.5,97.5,72.5,97.778,98.333,97.5,E
97.778,93.889,48.611,97.222,98.333,92.222,98.056,96.667,79.444,F
45.278,56.111,76.667,68.333,96.389,70.556,85,88.333,97.778,G
96.944,98.333,96.667,98.333,98.889,95.556,46.944,59.444,88.889,H
93.889,56.389,46.667,97.222,98.611,97.778,97.778,65,44.444,I
48.611,69.167,48.889,60.278,73.611,92.222,97.778,99.444,91.111,J
97.778,99.444,98.056,98.333,99.444,98.333,97.222,96.667,97.778,A
60,82.778,44.444,65.833,80.833,86.667,98.333,98.611,96.944,B
68.889,78.056,38.611,63.333,76.944,48.611,94.722,78.611,62.5,C
59.722,71.111,97.5,95.556,80.556,95.278,42.5,96.944,90,D
97.778,98.333,97.5,93.611,96.667,63.889,96.944,98.333,55.278,E
97.5,97.222,51.667,98.333,98.889,95,98.611,98.889,96.389,F
48.889,91.944,53.333,64.722,80,98.333,81.944,82.222,96.944,G
97.5,98.889,97.778,98.056,97.778,60.556,68.333,73.056,50.556,H
62.778,52.778,44.444,96.667,71.111,98.611,96.389,53.056,42.5,I
51.667,75,49.167,61.667,74.444,82.778,98.333,98.333,87.222,J
98.889,98.611,46.944,98.333,99.444,97.778,97.778,98.889,97.778,A
56.944,78.889,93.611,61.944,78.333,86.667,98.889,98.889,92.5,B
69.444,89.167,36.111,60.833,73.889,45.833,60.833,78.056,59.167,C
85.278,98.889,98.333,94.444,99.444,97.778,97.778,98.333,96.667,D
91.389,99.444,98.333,76.667,96.667,74.167,97.778,97.778,96.111,E
98.333,75.833,74.722,97.5,97.778,62.778,95.833,96.667,65.556,F
43.889,70.278,58.333,58.056,71.389,95,92.5,82.5,85.556,G
98.333,98.333,93.611,98.611,98.889,95.278,45.278,57.222,93.333,H
69.167,60,48.611,92.5,96.944,63.889,95.556,95.556,44.444,I
50.833,68.056,56.111,70.278,61.389,46.111,96.389,52.5,37.778,J
98.889,98.889,94.167,98.333,99.444,97.778,97.778,98.611,97.778,A
76.667,86.111,91.111,86.944,98.889,98.889,97.5,98.333,97.222,B
77.5,54.722,37.778,69.444,61.667,46.111,92.778,68.056,56.667,C
94.167,72.222,97.222,65.833,86.111,98.333,41.389,91.389,94.444,D
98.333,98.611,66.389,94.722,98.056,72.5,97.222,98.889,97.778,E
97.5,97.778,74.722,97.778,93.056,61.944,97.778,95.833,62.222,F
55.278,66.111,61.111,76.389,88.611,98.333,95.556,85.833,97.5,G
98.889,98.611,58.333,98.611,73.333,90.833,45.833,58.056,84.167,H
72.222,58.889,50.833,98.611,98.889,65,98.333,95.556,42.778,I
94.444,59.444,48.056,52.222,77.5,90.556,44.444,76.111,91.389,J
92.5,98.889,98.333,97.778,99.444,98.333,98.889,98.889,95.556,A
76.944,80,46.944,64.167,89.722,56.944,98.611,99.167,98.611,B
74.167,81.111,45.278,65.278,86.389,54.167,66.944,76.389,65.278,C
67.778,56.944,51.944,78.889,74.167,95.833,76.944,82.778,93.889,D
98.889,98.889,97.778,76.389,97.778,78.333,77.222,98.889,98.611,E
98.056,98.333,50.833,98.333,99.167,97.778,96.667,98.333,95.556,F
54.444,67.222,59.722,77.5,79.167,98.056,98.333,84.722,95,G
98.889,98.889,96.667,51.389,97.5,95,38.611,47.5,92.778,H
94.444,58.333,45.278,98.889,99.444,98.611,98.333,98.333,49.167,I
60,91.111,47.5,97.222,89.722,92.222,75.833,98.056,71.111,J
88.889,98.056,98.056,97.5,99.444,98.333,98.333,98.889,96.944,A
92.222,67.5,45.556,73.333,86.389,76.667,98.333,99.444,98.333,B
74.722,82.5,42.778,66.389,66.389,50.278,84.722,71.944,62.5,C
98.333,98.333,97.778,97.778,99.444,98.333,98.889,98.333,90.556,D
98.889,98.889,96.667,77.5,97.778,97.5,97.778,99.167,98.333,E
98.611,99.444,66.944,98.889,98.889,97.222,95,98.056,78.333,F
55.278,77.5,55,90.556,89.722,98.056,96.111,90.833,97.222,G
98.333,98.333,94.722,47.778,59.722,84.167,37.5,46.111,71.944,H
69.444,55.556,45,98.889,99.444,98.889,98.333,97.778,47.222,I
55.833,95.278,68.056,80,97.222,52.778,95.556,95,42.222,J
98.333,97.778,96.111,98.333,99.444,98.333,97.5,96.944,97.778,A
61.111,76.944,48.056,64.722,84.722,66.667,98.333,99.444,90.833,B
73.611,81.667,47.778,65,87.5,55.278,68.056,77.778,65.833,C
71.667,69.444,97.778,80.833,83.333,95.278,85.833,87.5,91.389,D
98.333,99.444,97.5,95.556,96.944,65.556,98.889,98.889,95,E
98.333,98.333,97.778,97.778,90.278,76.667,97.778,98.056,96.944,F
51.667,70,56.111,72.222,77.778,98.333,97.778,83.611,96.389,G
98.333,98.889,98.056,49.167,97.222,98.056,37.778,46.389,60,H
65.556,52.778,45.833,78.333,98.611,70,96.389,97.778,51.111,I
52.222,78.333,65.833,78.611,91.111,50.278,97.222,91.111,40,J
58.333,98.611,98.611,97.778,98.333,97.222,98.889,98.889,95.556,A
77.222,79.444,40.556,68.056,84.722,97.5,96.667,98.889,98.889,B
75,42.222,35,68.333,80.278,42.222,89.444,79.722,59.444,C
52.5,92.778,97.778,78.333,83.889,98.333,50.833,86.944,92.222,D
96.944,98.333,46.944,80.833,85.833,62.778,79.444,78.611,90.833,E
98.889,99.444,98.056,98.333,98.056,79.167,96.944,98.056,97.222,F
61.111,69.444,67.778,83.056,81.667,97.222,96.389,86.667,96.944,G
97.778,98.333,98.333,61.389,68.889,78.611,41.111,53.056,90,H
91.667,57.222,51.111,95.556,96.111,65,95.278,97.778,46.667,I
42.222,56.667,77.778,56.111,71.944,82.778,85.278,97.5,88.333,J
80.556,97.222,96.111,97.778,98.889,97.778,97.222,97.222,96.944,A
96.944,57.222,42.778,74.444,85.556,89.444,98.889,93.611,98.056,B
71.111,95,37.222,77.5,84.167,51.667,46.667,96.389,63.889,C
61.667,67.5,97.5,78.611,83.333,96.111,86.111,88.333,96.944,D
93.611,98.611,98.889,69.722,97.5,58.056,98.333,95.556,43.889,E
98.889,99.444,98.056,98.889,98.889,97.222,97.778,97.222,97.222,F
51.389,64.444,59.444,98.889,80.833,98.333,96.111,98.889,94.167,G
98.333,98.333,51.667,80,95.833,98.611,78.056,86.667,46.111,H
94.444,61.667,52.222,97.778,93.611,58.056,97.778,91.111,40.556,I
71.667,83.333,91.389,97.5,98.611,91.111,97.778,74.722,97.5,J
97.778,98.056,98.333,98.333,99.444,98.333,97.778,98.333,98.056,A
68.611,96.944,44.167,70,81.944,87.5,98.889,99.167,97.778,B
94.167,55,35.833,78.889,87.5,47.5,95,78.611,60.833,C
52.778,97.222,98.056,82.778,99.444,97.778,91.389,93.333,97.222,D
98.889,98.889,78.056,59.167,97.222,97.222,43.056,97.222,98.333,E
98.889,98.889,96.667,97.778,98.333,78.056,97.778,98.333,98.333,F
40.278,49.722,95,53.056,61.944,96.111,79.722,75.278,84.444,G
98.333,77.222,44.722,49.444,61.111,88.889,38.889,46.389,88.889,H
82.222,93.056,55.278,96.667,96.667,61.389,98.056,96.111,41.111,I
46.667,65.833,90.556,97.778,99.167,85.556,72.222,87.778,94.167,J
97.5,98.056,97.778,98.333,99.444,98.333,97.778,96.389,97.778,A
73.056,95.833,45.833,66.389,84.444,88.889,96.944,98.889,97.778,B
97.222,50,38.333,79.167,59.722,46.944,98.333,97.5,58.889,C
56.667,78.611,97.5,77.222,81.389,91.944,46.944,97.5,88.889,D
98.889,98.889,75.556,68.333,96.111,64.722,77.778,98.056,96.667,E
98.333,98.889,77.222,98.333,95.556,81.111,97.778,98.333,97.778,F
80.833,62.222,61.667,83.611,78.611,91.944,85.833,91.389,97.778,G
98.889,99.444,98.056,52.222,64.167,93.333,41.111,52.778,89.444,H
63.611,52.778,43.056,80.833,72.778,64.722,94.444,55.556,42.5,I
61.389,78.333,44.167,55.278,83.056,94.444,44.722,97.778,74.167,J
97.778,97.5,98.333,97.778,98.056,97.778,97.778,97.778,96.667,A
93.611,79.444,38.611,70.833,81.389,92.778,97.778,99.167,98.611,B
82.5,49.722,37.5,71.111,55.833,45.556,92.778,67.5,56.667,C
54.444,68.333,97.222,74.722,79.444,98.333,85,82.778,92.778,D
98.889,99.167,96.667,94.444,97.222,73.611,92.222,96.944,98.333,E
98.333,97.778,97.222,98.333,98.333,70.556,98.611,98.889,96.111,F
67.5,70,81.389,78.333,81.667,80,83.889,84.167,96.389,G
98.056,91.111,47.5,55,92.5,67.5,43.333,67.778,50.556,H
98.333,76.944,53.889,95,74.444,58.056,97.222,89.722,41.111,I
78.611,97.778,54.722,70.833,85.833,91.667,81.944,87.778,96.389,J
98.333,97.5,51.667,98.889,98.889,97.778,98.056,97.5,97.778,A
54.167,94.444,42.5,59.722,72.778,94.167,73.056,79.167,97.5,B
97.222,54.722,40,92.222,60.833,48.889,77.222,68.333,58.333,C
60.556,65.278,97.222,93.056,78.056,85.556,45.556,98.333,87.222,D
98.889,98.889,97.778,96.389,96.389,75.556,97.222,98.611,98.611,E
98.333,98.333,97.222,98.889,98.889,92.5,97.5,96.944,82.222,F
98.889,81.111,90.556,96.667,98.333,76.389,95.278,97.778,97.222,G
96.111,98.333,56.111,55.833,67.222,95.556,38.611,46.944,59.167,H
64.722,56.944,50,98.056,97.5,55.556,97.778,64.722,40.278,I
53.333,63.889,43.611,62.5,80,96.111,80,71.111,96.111,J
98.333,98.889,98.056,98.333,99.444,98.056,98.889,98.889,97.222,A
73.889,84.444,95.556,73.611,87.5,96.944,98.889,98.889,95.556,B
96.944,98.333,98.333,81.667,90.833,93.056,73.611,89.167,72.222,C
54.167,94.167,98.056,78.333,99.444,98.333,93.333,87.778,98.333,D
98.333,98.889,98.056,82.778,98.333,76.111,97.222,97.778,97.778,E
95.556,97.778,95.278,98.611,98.611,61.111,97.5,97.222,44.722,F
81.389,92.222,80.556,88.333,99.167,98.056,97.5,98.889,97.778,G
97.778,95.556,53.333,61.944,97.778,69.722,42.778,54.444,62.222,H
63.056,54.444,46.111,98.056,97.222,63.056,97.5,97.222,42.778,I
51.944,66.667,46.389,60.556,78.611,63.611,98.333,88.056,89.167,J
97.222,98.889,98.333,97.778,99.444,98.333,96.667,98.056,96.667,A
73.333,93.889,44.722,80,98.333,97.5,97.5,97.778,48.056,B
81.667,93.889,39.444,95.833,68.611,50,48.333,79.444,93.611,C
80.833,70.833,97.222,86.389,87.5,96.944,96.667,90.556,93.889,D
98.889,98.611,92.5,97.5,96.111,67.222,97.778,99.444,98.333,E
97.778,98.889,96.667,98.056,98.056,76.944,98.333,98.889,95.278,F
76.944,97.5,47.5,86.111,95.833,97.778,96.944,93.056,98.889,G
98.333,99.444,98.333,97.778,74.167,97.778,44.444,55,95,H
65,55.556,47.778,85.556,98.889,96.111,93.611,67.5,42.222,I
57.222,87.5,45,98.056,84.167,89.167,64.444,84.722,93.056,J
97.5,97.222,97.778,98.333,99.444,98.333,98.056,98.611,97.778,A
95.833,56.111,41.667,55.833,89.444,96.111,43.889,98.333,96.944,B
64.444,86.389,39.167,74.722,93.889,58.056,46.944,96.111,65.278,C
70,73.056,98.333,85.556,85.278,95.833,89.167,88.611,92.5,D
90.833,97.5,60.278,88.056,97.222,75.556,98.889,98.889,96.667,E
97.222,98.889,90,98.889,98.889,96.111,97.5,96.667,97.5,F
70.556,78.889,57.5,83.889,84.722,97.5,91.944,87.778,93.056,G
97.5,98.611,97.778,98.333,98.333,97.5,43.611,57.5,93.333,H
65.278,56.389,48.056,97.778,97.222,58.056,97.222,91.111,40,I
73.889,64.167,45.833,72.222,84.167,95.556,98.333,99.444,94.722,J
97.778,97.778,98.056,98.333,98.889,97.778,98.333,98.611,52.778,A
95.833,71.389,48.611,69.722,82.5,95.833,96.111,97.778,98.333,B
94.722,51.667,36.389,72.5,92.778,57.5,97.5,81.389,65.833,C
66.944,61.667,60.833,96.111,80,98.611,42.222,98.333,95.556,D
98.333,96.667,69.444,96.944,76.389,61.111,98.333,97.5,48.056,E
97.778,94.722,87.5,98.611,98.611,97.778,97.5,98.333,97.5,F
45.833,91.667,57.222,54.722,69.167,96.944,65,74.167,82.222,G
98.333,97.778,97.5,98.333,98.611,97.778,42.778,93.611,95,H
66.944,55.833,48.056,97.778,70.833,55.833,97.222,50.556,41.111,I
41.944,52.778,70.556,60.833,67.222,75,75,91.944,95.556,J
98.611,98.889,98.056,98.333,99.444,98.333,98.333,98.333,97.222,A
76.667,85.556,95.556,75,88.611,91.389,98.889,98.889,95.556,B
56.944,82.222,39.722,63.056,93.333,54.722,57.778,96.944,64.167,C
89.444,70,87.778,89.444,85.278,98.333,89.722,92.222,97.5,D
97.778,97.778,98.333,76.944,97.222,71.389,98.333,98.611,95,E
97.222,97.222,76.667,98.056,97.778,84.167,98.889,98.889,97.222,F
81.111,95.556,54.722,90,96.111,98.333,98.333,94.167,95.278,G
98.889,98.889,97.5,51.944,61.111,69.722,39.167,49.167,63.333,H
65.278,55.278,46.667,95,63.611,56.389,95,51.111,41.667,I
43.611,57.778,72.778,98.333,98.611,98.889,74.167,86.389,93.889,J
97.778,87.5,95.278,97.778,99.444,95,98.333,98.333,96.389,A
95.833,73.056,47.5,67.778,86.667,67.5,97.5,98.889,98.889,B
61.667,63.611,37.778,65.556,92.222,57.222,90,81.389,64.444,C
65.556,57.5,46.389,78.333,99.444,97.5,86.944,95,97.5,D
97.778,97.222,97.5,76.667,97.5,79.722,98.611,99.167,98.333,E
98.333,97.778,96.944,98.333,83.333,63.333,98.611,98.889,53.056,F
95,96.389,53.889,95.556,95.556,98.333,95.833,96.111,96.944,G
97.778,98.889,96.667,49.167,61.667,69.444,38.333,48.333,60.556,H
51.944,76.944,52.778,98.056,98.333,98.611,97.222,55.556,42.778,I
96.944,90.556,98.889,71.944,81.111,86.667,70,82.222,48.333,J
97.778,99.167,98.611,97.778,99.444,97.778,98.333,98.889,95.556,A
72.778,94.167,43.333,71.944,82.5,95.278,98.333,99.444,98.333,B
98.333,88.611,95,71.667,82.778,66.389,70,93.056,70.278,C
75,64.444,93.611,83.889,96.111,98.333,96.667,93.611,97.222,D
98.333,98.333,94.167,96.111,94.444,71.111,98.333,97.778,96.389,E
97.5,98.333,96.944,98.333,95.556,77.222,98.611,91.111,97.222,F
98.333,67.5,97.778,90,85,95,91.667,90.833,97.778,G
98.333,76.944,78.056,51.111,62.222,72.5,39.167,50,91.111,H
91.111,68.611,54.722,91.111,70.833,56.389,97.222,53.611,40.278,I
47.778,61.667,79.722,98.056,83.333,84.167,53.056,80,96.667,J
96.111,98.889,98.333,97.5,99.444,98.333,98.889,98.889,67.778,A
95,84.722,41.111,67.778,95.556,53.611,98.333,99.444,98.889,B
68.889,86.944,47.5,71.111,73.611,54.722,57.778,75,64.167,C
75.833,65,71.667,98.333,82.222,98.056,72.778,98.889,98.889,D
97.5,98.333,97.222,69.444,96.667,76.389,98.333,99.444,98.333,E
98.889,98.889,96.111,97.778,97.778,75.556,97.5,97.5,97.778,F
80.833,76.111,95,87.5,87.778,98.333,97.778,90.278,95.556,G
98.611,99.444,98.333,53.056,63.611,92.778,39.722,49.722,73.611,H
89.444,56.389,44.167,75.833,67.778,62.222,91.944,96.111,45,I
45.833,87.778,52.5,64.167,79.722,58.889,80.833,97.222,90.833,J
97.5,98.333,98.333,98.333,98.889,98.611,98.333,98.611,90.556,A
77.5,96.667,96.389,80.833,98.889,95.278,98.889,98.889,97.778,B
69.444,55.833,36.667,65.833,66.111,45.833,82.778,69.722,57.222,C
66.111,58.056,52.5,83.056,95.833,97.778,95.556,93.889,97.5,D
98.611,99.444,63.889,95.556,75.278,57.778,97.5,96.389,46.111,E
97.5,97.222,97.222,97.222,97.778,82.778,98.611,98.889,97.5,F
93.333,94.722,40,92.778,96.389,56.389,94.167,98.889,98.889,G
98.333,99.444,98.333,95,66.667,75.278,39.722,48.333,64.444,H
92.222,57.778,45.833,86.667,98.056,98.056,95.278,97.778,46.389,I
83.056,61.111,44.167,76.944,87.5,91.667,97.222,98.889,94.167,J
97.222,98.333,98.333,98.889,98.889,97.778,98.889,98.889,64.167,A
73.611,82.778,88.889,71.111,83.611,87.778,98.889,98.889,97.5,B
78.056,83.889,42.222,69.167,89.167,56.667,96.389,82.778,68.889,C
70.278,70,97.222,91.667,86.111,97.778,49.444,88.889,95,D
98.333,98.056,98.333,81.111,95.278,93.889,95.556,97.778,97.778,E
97.222,96.667,96.667,98.333,99.444,98.056,98.056,98.611,95.556,F
88.056,75,56.111,91.111,91.389,64.722,95.278,95,97.222,G
98.333,92.778,90.556,51.667,62.5,92.222,38.889,46.944,93.333,H
70.556,59.722,53.889,97.778,73.333,52.222,96.944,48.889,38.889,I
60.833,50.556,41.389,71.944,88.889,93.333,68.611,74.444,96.111,J
95.556,98.333,98.333,97.778,99.444,98.056,98.611,98.889,96.944,A
95.833,58.056,41.944,75.833,86.667,96.944,98.611,98.889,97.778,B
75.278,82.5,92.778,68.611,79.722,93.333,76.944,96.389,75.278,C
68.889,98.889,96.111,82.778,97.222,98.056,47.222,97.778,98.056,D
