rank,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10,attr_11,attr_12,attr_13,attr_14,attr_15,attr_16,attr_17,attr_18,attr_19,attr_20,attr_21,attr_22,attr_23,attr_24,attr_25,attr_26,attr_27,attr_28,attr_29,attr_30,attr_31,attr_32,attr_33,attr_34,attr_35,attr_36,attr_37,attr_38,attr_39,attr_40,attr_41,attr_42,attr_43,attr_44,attr_45,attr_46,attr_47,attr_48,attr_49,attr_50,attr_51,attr_52,attr_53,attr_54,attr_55,attr_56,attr_57,attr_58,attr_59,attr_60,attr_61,attr_62,attr_63,attr_64,attr_65,attr_66,attr_67,attr_68,attr_69,attr_70,attr_71,attr_72,attr_73,attr_74,attr_75,attr_76,attr_77,attr_78,attr_79,attr_80,attr_81,class
382,35.556,46.389,89.444,95.278,96.111,96.667,96.111,94.167,63.889,52.778,91.667,95.556,95.556,96.389,96.667,97.222,96.667,94.167,92.222,85,95.278,95,96.111,95.833,96.111,96.111,94.722,71.389,85.278,93.056,95,96.389,94.444,95.833,96.111,94.444,60.278,85.556,93.333,95.556,95.833,94.444,95.556,95,94.444,55.556,90.556,93.889,95.556,95.833,94.444,96.111,95.556,95,51.111,90.556,95,95.833,96.389,95.278,96.667,95.833,94.722,44.722,91.111,95.556,96.667,96.389,96.389,96.389,95,91.111,39.167,87.222,95.278,96.944,96.944,95.833,95.278,86.389,41.667,B
383,36.111,48.611,91.389,84.722,84.167,93.056,82.222,40,33.333,42.778,88.056,83.056,83.333,82.222,81.944,93.056,61.111,38.333,73.889,81.944,82.222,80.833,81.111,80.556,79.722,84.444,43.333,87.5,82.222,79.444,79.444,78.056,78.611,78.611,76.944,60.833,83.056,81.389,76.944,77.222,75,75,74.444,75.278,81.389,83.333,80.278,74.167,73.333,71.111,70.833,70,73.056,80,87.222,81.944,71.389,68.889,67.222,64.722,65.833,68.333,72.222,90.278,89.167,69.167,65,61.667,59.167,60,63.611,70.278,93.611,93.056,69.167,59.444,55.833,53.333,51.389,50.833,56.389,C
384,27.5,30.556,33.056,36.111,40.278,51.944,90.556,93.611,90,30.556,33.889,37.5,40.556,47.5,65,93.333,93.333,91.667,34.167,36.389,41.111,45.556,50.833,65.278,91.667,92.222,91.667,37.5,40.833,45,49.722,55,68.611,91.667,93.056,93.889,40,42.222,46.944,51.667,56.389,63.056,74.722,90,88.889,42.5,44.722,49.167,53.889,57.222,62.222,70.556,76.111,82.778,44.444,47.5,52.778,56.944,60,64.167,70.278,75,78.611,47.778,52.778,57.5,60.833,63.889,66.944,71.389,75.278,78.333,55,60.278,63.056,65,68.889,70,74.167,76.389,78.056,D
385,32.222,45,92.5,91.389,87.222,85,89.444,51.389,34.722,38.333,58.611,76.667,78.889,81.389,82.222,82.778,77.222,41.389,43.611,53.333,66.389,72.5,77.778,80,80.278,70,46.111,46.389,54.167,63.333,69.444,74.722,78.333,81.944,64.167,51.111,49.722,57.222,64.722,71.111,75.278,91.389,94.722,93.333,65.833,50.278,57.5,64.722,70,74.722,81.111,87.222,88.889,87.222,54.444,60.556,66.667,71.111,74.722,77.222,81.944,85.833,86.389,59.722,65.278,69.722,73.056,76.389,77.778,80.833,83.056,84.722,67.222,70.833,73.056,75.556,78.056,79.444,80.833,82.222,81.111,E
386,91.944,95,95.833,95,93.889,65,60,60,62.778,91.389,94.444,95.278,95.833,94.167,74.444,70,68.611,69.722,88.056,94.444,96.389,93.611,86.667,79.167,74.444,88.889,58.611,52.778,75,91.389,91.111,86.667,86.667,85,66.111,58.611,49.167,57.5,66.111,89.722,93.889,91.111,76.944,67.778,58.889,46.111,54.444,63.889,76.944,91.667,94.722,94.167,84.722,61.389,42.778,51.111,66.111,88.611,93.889,95.278,95.278,92.222,72.222,39.167,47.5,85.556,94.444,95,95.556,95.278,93.889,88.889,35,41.944,86.389,94.444,95.833,95.556,94.444,90.278,46.667,F
387,79.722,95,91.111,58.611,58.333,80.833,94.167,95,94.444,71.111,76.667,94.167,88.889,83.333,94.444,95,95,93.611,61.667,69.444,74.722,78.611,81.389,92.5,94.722,95,92.5,58.889,65.556,72.222,76.389,78.889,90.556,94.444,93.056,83.611,58.611,65.833,71.944,76.944,81.111,86.944,84.167,67.5,57.5,59.722,67.222,74.167,88.611,94.167,92.222,70,63.056,56.389,62.778,75,93.889,95.833,95.278,91.667,68.889,62.222,55,87.222,95,96.111,95.833,94.444,79.167,72.778,62.778,54.444,93.056,95.556,94.444,95.556,71.389,63.889,83.889,66.389,55.278,G
388,35.556,73.611,92.5,94.444,93.889,88.889,41.944,35,30.833,44.444,86.389,91.667,93.333,93.611,89.167,53.611,40.556,35.278,47.222,82.5,83.889,85.556,84.167,67.222,54.722,44.722,38.889,47.222,81.389,80.833,77.222,71.389,63.889,55.556,47.5,41.944,50.556,81.944,81.667,75.833,70.833,64.722,58.333,51.667,45,57.778,89.167,94.444,94.167,85,67.778,62.5,56.389,49.722,85.833,90.833,91.944,88.889,76.667,70,64.722,59.722,52.778,88.611,88.611,85.278,81.667,74.722,71.667,67.778,63.333,57.5,86.389,85,82.778,80.278,75.833,72.778,70.833,69.167,65.278,H
389,33.056,38.611,84.167,93.056,93.333,91.944,91.111,91.389,89.167,40.278,47.778,67.5,87.778,86.667,83.611,85,85.278,86.389,45.278,51.389,61.389,72.5,77.5,80.556,82.5,84.167,83.889,49.167,55,63.056,70.556,75.556,79.167,82.5,84.444,86.667,53.611,60,67.222,73.333,77.778,82.5,84.444,85.833,82.778,63.611,67.5,73.056,90.556,92.222,80.556,75.556,67.778,60.556,86.667,87.222,84.722,83.333,81.111,76.111,70.278,63.611,54.444,86.111,86.944,84.722,83.333,80,76.667,70.556,61.944,51.111,73.056,86.111,86.667,85.278,83.056,80.278,75.556,65.278,49.167,I
390,87.222,68.056,64.722,71.111,95.556,95.833,97.222,96.111,94.722,92.778,77.5,76.111,82.5,94.722,94.444,80.278,80.833,81.111,94.722,82.778,81.667,85.278,90.556,93.333,74.167,73.333,75.278,90.278,83.889,81.389,85.833,88.333,88.333,69.167,66.389,63.889,87.778,84.722,82.5,86.111,87.778,86.944,65.556,61.111,56.667,86.389,85.833,83.611,86.944,88.333,86.944,61.667,54.167,47.5,86.944,86.389,85.833,87.222,88.333,85.833,56.111,46.944,40.556,87.778,87.5,88.333,89.444,88.611,87.222,48.056,42.778,36.667,88.333,89.722,90,90.278,91.111,53.333,42.222,37.5,33.611,J
391,93.889,95.556,72.5,58.889,56.944,56.667,80,85.278,70,66.667,74.167,85.556,67.778,70,90.556,80.833,75,63.611,60.278,68.611,86.944,94.722,95.556,93.333,85.556,80.556,67.222,58.056,66.667,77.222,91.944,95,96.389,96.667,95,90.556,57.222,74.444,91.389,93.333,94.444,93.611,93.889,95,90.833,59.444,90.556,94.167,93.611,93.611,92.222,92.778,91.389,90.556,84.444,92.222,94.444,93.056,92.222,93.056,93.056,93.333,88.611,89.722,93.333,93.889,93.611,93.333,94.444,92.778,90.556,51.667,87.222,94.167,93.889,93.611,93.889,94.722,91.667,55.556,34.444,F
392,75.278,81.389,79.167,74.167,65.833,62.778,66.667,65.833,61.667,88.611,84.167,78.889,72.778,66.389,63.056,61.389,58.889,53.889,68.056,76.667,81.389,74.167,65.556,61.389,58.889,54.722,49.722,65.278,76.667,86.389,84.167,64.444,60.278,56.111,52.222,47.222,72.222,84.722,83.889,85,64.167,58.611,54.167,49.167,44.167,82.222,82.5,77.222,70.833,63.056,56.944,51.111,45.833,40.278,83.333,84.167,80.833,73.889,64.722,56.111,48.889,43.056,37.5,87.5,93.611,93.889,90.278,71.944,55.278,46.667,41.111,35.556,76.944,94.167,94.444,93.611,91.111,53.611,41.389,35,31.389,A
393,34.444,46.389,78.889,93.333,95.278,95,86.389,47.5,38.333,42.5,74.722,94.722,96.111,96.667,96.389,95.833,91.667,47.5,56.111,92.5,95.278,96.389,96.111,95.556,96.389,94.722,85.833,88.889,94.167,96.111,95.556,96.111,95.833,96.111,96.111,94.167,92.778,94.167,95,95,95.556,95,95,95.556,93.889,92.778,94.167,93.889,94.444,94.167,93.889,93.611,94.167,93.056,92.778,94.167,94.444,94.167,93.056,93.611,93.611,93.333,93.056,87.222,93.333,94.722,94.722,95,95,95.278,95.556,93.889,41.944,88.333,95,96.111,96.111,95.833,96.944,95.556,94.167,B
394,33.333,38.611,70,93.333,91.389,92.222,91.667,91.389,47.222,38.611,56.111,87.222,90.556,90.556,91.111,91.111,90,84.444,51.111,86.667,89.722,89.167,89.444,90,90.556,91.111,89.722,88.611,88.056,90,87.5,88.611,88.889,90,89.722,88.889,90.556,88.333,86.667,87.5,86.111,85.833,87.5,88.611,88.056,91.111,87.5,84.722,83.889,83.333,83.333,84.444,86.667,87.778,91.667,86.389,83.056,82.222,81.389,81.944,83.611,86.944,86.944,92.778,88.333,83.333,79.167,77.778,78.889,85,90,91.667,93.333,93.333,89.722,77.5,71.389,75.833,90.556,93.611,89.444,C
395,28.889,31.389,34.167,37.5,41.111,47.778,89.167,94.167,93.889,32.5,34.444,37.5,41.389,46.667,65.556,92.222,93.889,91.944,35.278,36.667,41.389,45.556,50,70.833,90.556,91.667,91.667,38.333,40.278,45.556,49.722,54.167,84.167,89.722,90.833,88.889,41.111,43.611,49.444,53.611,58.056,85.278,88.889,89.167,86.667,43.889,47.5,51.944,56.111,61.111,78.611,85.278,87.222,86.944,48.611,51.111,55.833,59.722,63.611,73.611,81.389,85,87.778,56.944,57.5,62.778,64.722,70,75,81.667,84.167,85.278,93.333,95.556,95.833,77.5,74.444,77.778,80.278,83.056,80.556,D
396,48.333,90.556,95,96.667,89.167,89.444,89.444,92.778,67.5,91.389,94.444,85.833,85.833,85,85.556,86.667,86.667,86.667,69.444,76.667,79.722,82.222,82.778,85.556,87.222,87.778,81.944,62.222,70.556,76.111,80.278,82.5,87.222,89.722,88.333,61.667,60.556,69.167,75,79.167,88.611,93.889,92.222,81.389,68.333,60.278,68.889,75,91.944,95.833,93.611,93.056,92.5,91.944,63.333,70.556,75.556,83.056,89.444,89.444,91.944,92.222,91.944,72.778,75.278,77.222,80.556,84.722,86.667,89.167,90.278,90.278,93.611,81.389,80.556,82.5,83.611,84.167,86.944,89.444,88.889,E
397,93.889,70.278,58.056,55.278,53.611,52.5,53.611,57.778,66.667,83.889,72.5,65.833,62.222,60.278,59.722,61.111,65.278,70,88.611,75.833,72.5,69.444,68.056,68.333,68.611,70.833,79.444,62.5,91.389,75.556,73.889,73.056,72.5,73.056,91.389,57.222,54.167,64.722,91.667,78.056,93.611,91.111,67.222,59.167,51.944,50.556,61.111,75.278,90.278,85.278,75,63.611,55,47.778,48.611,62.222,92.222,95,92.778,89.444,64.167,51.667,43.611,43.889,69.167,91.111,93.056,91.111,91.667,77.5,47.222,38.889,38.611,80.556,91.389,93.333,91.111,91.389,77.5,40,34.444,F
398,93.056,59.722,55.556,55,56.111,58.889,80,95,93.889,68.333,77.222,72.222,65,64.167,66.667,95.556,95.833,93.611,60.833,69.722,88.889,73.333,71.944,76.111,95,93.611,72.778,58.889,66.944,73.611,91.389,76.111,93.611,79.167,70,62.5,57.5,66.667,78.611,91.111,88.611,89.722,72.778,66.944,60.833,59.444,73.889,93.611,93.889,84.444,79.167,71.389,66.667,60.833,74.722,93.333,94.167,92.778,75,81.111,71.944,67.5,61.944,90.833,95,94.444,90.278,67.222,85.278,73.889,70.278,64.167,91.389,93.889,93.611,64.167,59.444,57.778,81.389,76.111,72.222,G
399,81.667,81.944,81.111,75.556,55.833,43.333,36.389,32.5,29.167,82.222,80,74.167,68.611,56.944,48.056,41.111,36.667,31.944,81.667,78.889,72.778,66.111,58.333,51.667,45,41.111,35.556,82.5,80.833,76.667,73.056,63.889,54.722,49.167,44.444,39.167,89.167,95.278,96.111,95,90,59.167,54.444,49.444,44.167,64.167,86.389,88.611,83.611,75,60.833,57.5,52.222,46.389,70.278,84.444,83.333,78.333,71.667,62.778,59.444,55.278,48.611,77.778,83.333,81.111,76.944,71.944,67.222,64.444,59.722,55.278,83.611,82.778,80.556,77.222,73.611,68.889,66.944,65.833,63.333,H
400,52.222,92.222,95.833,95.278,95.833,94.722,93.611,83.056,40.833,90.278,93.889,94.167,94.444,93.889,94.444,95,92.222,83.056,92.222,94.722,94.722,94.444,95,93.889,92.222,91.667,89.167,66.944,78.611,95,94.444,90.833,88.333,91.111,91.111,90.556,53.611,67.222,77.222,83.056,86.667,89.167,90.833,91.667,89.722,52.778,69.167,82.778,87.5,90,93.611,94.167,91.944,75,49.722,86.944,92.5,93.333,91.944,89.167,86.389,80,71.111,46.667,87.222,90,89.722,86.944,85.278,84.167,79.722,75.833,36.667,85.278,88.611,88.889,86.667,85,85.278,83.611,85.833,I
401,91.111,87.222,62.222,56.389,53.611,62.5,57.222,51.111,49.722,85,78.056,70.556,68.611,70,85.833,95.278,95.833,93.333,82.222,79.167,74.722,75,75.556,80,77.222,62.5,55.556,80.833,80.556,77.778,80.278,79.167,80.556,78.056,57.222,49.722,81.111,80.556,78.611,80.556,81.389,81.944,76.389,52.222,45.556,80.556,82.222,79.722,80.556,80.833,80.278,55.556,47.778,41.389,75.833,80.556,81.667,83.056,83.056,81.111,51.667,45,38.611,84.444,83.889,83.333,83.056,83.611,86.944,46.111,40.556,34.722,66.389,85.278,86.667,85.278,86.111,78.056,40.556,35.556,32.222,J
402,65,56.389,53.056,55.556,62.778,92.222,88.333,46.944,37.778,68.889,65.556,63.056,65.556,81.389,92.222,83.889,58.889,46.389,77.222,94.722,72.778,77.222,95.833,95,90.556,66.111,58.333,61.111,70.556,88.333,81.111,93.611,92.778,86.111,69.722,65.833,58.611,66.944,73.889,83.611,86.667,91.111,90.833,76.389,77.778,57.778,66.389,74.167,78.333,86.111,65,70,94.722,83.333,59.444,70,76.111,85,59.444,60,59.722,70,91.111,69.167,90.556,63.611,58.333,56.111,53.611,51.667,48.333,38.889,80.833,63.333,55.278,50.833,47.5,46.111,42.222,37.778,32.222,G
403,85,83.333,80.556,76.667,74.167,74.167,94.722,95.556,94.444,88.056,83.056,77.778,73.611,71.389,68.333,65.556,63.889,60.556,87.5,87.5,84.722,79.167,70.278,65.833,61.667,58.056,53.056,92.222,94.722,92.5,89.167,71.111,65.556,58.889,54.167,48.333,77.778,92.778,93.889,89.722,70.556,63.889,57.5,51.944,45.278,84.722,88.889,85.833,78.889,70.278,60.556,51.389,45.833,40,86.944,86.111,82.778,83.056,79.722,56.944,48.611,43.056,38.056,84.167,86.944,89.167,93.333,89.722,54.444,45.556,40.556,35.556,89.444,92.778,93.056,92.5,87.5,47.778,40,34.722,31.667,A
404,35.278,47.222,78.056,94.722,96.389,96.389,95,90.833,46.389,57.222,93.333,96.111,97.222,96.944,96.944,96.944,95.278,89.722,88.056,94.444,96.111,96.389,94.722,96.389,96.389,94.444,89.167,92.222,94.444,95.278,95.556,96.111,96.389,96.111,95.278,91.389,91.667,94.722,95.278,94.722,96.111,95.833,95.278,95.278,92.222,92.222,94.722,95.556,95,96.111,95.556,95.556,95,92.778,93.611,94.722,95.556,95.833,96.111,95.556,95.833,96.111,93.611,92.5,94.444,96.111,96.111,96.111,95.556,96.389,96.111,94.167,44.444,91.944,95.278,96.389,96.389,95.833,96.944,95.833,94.444,B
405,40.278,87.222,95.278,92.778,92.778,91.944,94.167,65.556,40,74.722,90.556,92.222,91.111,91.111,91.667,91.111,93.333,80.278,87.5,90.833,91.667,89.722,89.167,90.278,89.722,89.167,89.722,89.167,90,89.444,88.611,88.611,87.778,88.333,88.611,87.222,91.667,89.722,87.5,87.778,86.389,84.444,85.556,88.056,87.778,93.056,90.278,86.111,86.111,83.333,82.222,83.333,85.556,86.667,95,92.222,87.222,85.278,81.111,80,81.667,85.556,88.056,95,94.167,93.611,86.944,78.333,76.389,81.111,88.056,92.778,93.333,95.556,96.944,95.278,74.444,72.222,81.667,96.389,94.444,C
406,28.056,30.278,34.167,36.667,39.722,44.722,69.167,92.778,91.667,30,34.444,36.944,40.833,45.556,50,84.722,92.778,92.778,33.056,37.222,40.833,45.833,50.278,55,89.722,93.333,93.333,36.944,37.5,43.889,49.167,52.778,59.167,88.333,91.944,93.333,40.556,41.944,45.833,50.556,53.611,59.722,82.778,86.111,85,43.611,45.278,49.444,54.167,56.944,60.556,70.833,78.611,81.944,49.167,50.833,53.889,57.778,60.556,64.722,71.944,78.056,80.833,58.333,58.889,90.278,71.944,67.5,68.889,73.889,78.333,81.944,94.722,69.167,61.944,85.278,96.667,80.556,80.278,81.944,83.056,D
407,93.333,84.722,82.222,83.056,84.167,84.167,90,84.167,35.556,68.611,74.444,77.222,80.278,82.222,83.611,84.444,82.5,54.167,60.278,69.167,73.056,77.778,79.722,82.778,83.611,85,75.278,58.611,66.389,71.667,76.389,79.167,83.333,86.667,86.389,68.056,58.611,66.389,72.5,76.389,85.278,87.778,91.667,77.5,60.833,59.722,67.5,73.333,77.5,85.833,93.889,94.722,91.111,67.222,62.222,69.722,74.444,78.056,81.389,84.444,89.444,90.556,90.278,71.667,74.722,77.5,79.722,81.667,82.222,84.444,88.333,88.333,95,94.722,83.333,82.778,83.333,83.056,84.167,84.444,85.556,E
408,88.889,86.111,70.833,59.444,54.444,52.222,52.778,53.333,61.111,88.333,80,72.5,66.389,61.667,59.167,60.278,63.889,70.556,83.611,78.333,73.889,70.833,68.056,65.556,66.944,70.833,73.889,93.889,80.833,78.889,76.667,75,73.611,74.167,75.278,92.222,70,79.722,95.556,79.444,78.333,78.056,96.111,91.944,57.5,60.556,76.944,92.222,94.167,90.833,75.833,67.778,59.167,51.944,60.278,88.333,95,95,93.333,80,63.611,55,47.5,73.611,93.333,95.278,94.722,94.722,90.556,64.167,51.111,43.056,84.722,93.889,95,95.278,94.722,93.889,79.722,46.389,37.5,F
409,70.278,66.667,56.111,53.056,51.111,48.611,46.944,36.667,27.778,63.889,72.222,67.5,59.167,59.444,62.5,94.167,89.167,38.611,59.722,68.611,85.556,67.222,68.333,72.5,93.611,91.389,48.611,58.889,68.333,83.333,73.611,74.167,88.611,93.611,90,52.222,61.389,75.556,93.333,96.111,96.111,94.722,85.278,71.944,54.444,73.889,94.444,95,94.167,82.222,89.722,75,65.278,55.556,92.222,95.556,94.722,79.444,75.556,86.667,73.056,66.389,58.333,93.056,95,93.056,76.389,67.222,68.056,84.167,70,63.333,94.167,95.556,94.444,61.667,60.278,59.722,79.444,74.167,71.111,G
410,51.111,86.944,79.167,72.5,56.111,42.778,36.944,32.778,30,81.667,79.722,74.167,66.389,57.222,49.167,41.667,36.389,32.5,81.944,79.167,73.889,66.389,58.889,51.389,45.278,40.833,35.833,81.944,81.389,77.778,74.444,62.778,54.167,48.889,44.167,39.167,91.667,95.278,95.556,93.611,78.889,58.611,53.889,48.889,43.889,72.5,86.389,85,78.889,68.333,60.278,56.389,50.556,45.833,82.5,83.333,80.556,74.722,67.5,63.333,58.889,54.444,48.611,82.778,82.5,79.722,75,70,66.111,61.944,58.889,52.778,83.333,81.667,79.722,76.111,71.944,70,67.222,65.278,62.222,H
411,92.5,94.444,95,95.278,93.611,88.333,42.222,36.111,31.389,91.667,94.167,93.333,95,94.167,89.722,60.833,42.222,36.389,92.222,94.722,94.722,92.5,90.556,90.556,86.667,48.889,41.389,62.222,76.667,81.944,87.222,90,90.556,78.056,53.333,45.278,61.389,74.167,86.111,90,92.222,83.056,70.278,59.167,50.556,66.389,89.722,90,88.333,83.889,78.333,71.944,63.611,55,83.333,88.056,87.222,84.444,80.833,77.5,73.611,68.333,64.167,84.722,85.556,85.833,83.333,80.556,77.778,76.667,74.167,79.167,75,85,86.389,85.278,83.611,82.222,82.5,86.111,93.333,I
412,39.167,48.889,71.389,94.444,96.667,96.667,97.222,97.222,95.556,48.056,58.889,69.722,88.611,93.056,92.5,78.056,72.222,69.167,59.722,66.667,71.389,80.556,85.278,87.778,81.944,65.833,59.444,93.056,78.333,77.5,81.111,85,86.389,85,61.389,54.167,92.778,84.444,83.056,83.889,85.833,87.778,85,58.611,49.722,92.5,86.944,85.833,85.278,86.944,88.056,85.278,56.111,46.389,92.222,88.333,88.056,85.833,87.5,88.333,85.556,54.167,43.611,75.278,87.778,88.333,87.222,88.056,89.444,86.667,48.889,40,46.667,90.278,88.889,90,89.444,88.889,89.444,41.667,35.556,J
413,56.111,84.722,82.778,83.611,86.111,65.278,48.611,38.333,31.944,81.667,82.778,79.167,75,68.611,61.389,51.389,42.5,36.111,83.889,82.222,77.222,71.944,66.667,59.444,52.222,45.833,39.167,85,83.611,80.278,77.222,66.667,60.833,54.722,49.167,43.056,93.889,83.611,90.556,91.389,79.167,63.889,58.333,53.056,47.5,68.611,81.944,85,78.333,68.333,63.889,60.556,54.444,48.889,66.944,81.667,80.278,74.722,70.278,66.389,62.222,57.222,51.667,84.167,81.944,79.722,75.278,71.389,69.167,65.833,61.111,55.556,82.5,80.833,77.778,75.833,73.611,70.833,68.889,67.778,63.889,H
414,81.111,81.389,79.444,76.667,71.111,68.611,66.389,63.611,61.111,83.889,82.222,76.667,73.333,67.5,63.611,60.556,58.056,52.778,82.222,82.222,78.611,74.167,65.278,61.111,56.389,53.333,47.222,87.5,87.222,83.333,78.889,62.222,57.778,53.333,49.167,43.056,90,93.333,95.556,92.778,63.333,57.222,52.222,46.667,40.833,69.444,88.611,94.167,92.222,61.389,54.444,49.722,44.444,38.611,83.611,90,88.889,80.833,58.056,50.556,44.722,39.722,36.111,83.611,92.5,93.889,90,54.722,47.222,41.111,37.5,33.333,88.056,93.611,92.778,87.222,49.167,40.833,35.556,32.778,30.556,A
415,34.167,47.5,89.444,95.833,96.944,97.222,96.389,95.556,86.667,44.722,90.833,95,96.111,96.667,95.833,96.944,96.111,93.889,75,93.611,95.556,95.833,96.111,95,96.667,96.111,93.889,92.222,94.444,95.278,95.556,95.278,94.722,95.556,95.278,94.167,92.778,94.444,95,95,95,95,95.556,95.278,93.611,95,95,94.722,95,95.833,95,95.556,95.556,93.889,93.333,95,95.833,95.278,95.556,95.556,95.833,95.833,93.611,88.889,94.722,95.556,95.556,95.833,96.944,96.389,95.278,93.333,44.722,91.667,95.833,97.222,96.667,96.111,96.111,93.611,58.056,B
416,42.222,76.667,94.722,96.389,96.944,91.111,95.278,85.556,40.833,85.833,90.556,91.667,91.111,89.722,90.833,90.278,92.778,83.889,90.833,90.833,90,88.611,87.778,88.889,88.611,88.889,90.556,89.444,89.167,86.944,86.111,86.667,85.278,86.111,88.056,86.944,91.389,89.444,85.833,84.444,84.444,83.333,84.722,86.944,87.222,94.167,90.556,84.722,83.056,81.667,80.556,83.056,87.5,89.444,94.167,93.889,88.889,81.111,77.222,76.667,82.222,88.889,91.389,92.778,93.611,93.889,77.778,72.5,74.722,91.111,94.444,93.056,86.667,95,96.111,69.444,67.5,71.667,95.278,96.111,94.444,C
417,29.722,30.278,33.333,35.833,38.889,44.167,68.611,92.5,93.889,32.222,33.889,36.111,40,45,51.111,82.778,90.556,92.222,33.889,34.722,39.167,43.889,50.833,56.389,81.389,89.444,89.444,36.667,35.833,41.111,47.5,53.889,60.833,81.944,88.333,88.056,40,41.111,47.5,55.278,58.611,62.5,71.111,84.722,86.389,43.056,48.889,91.944,94.444,90.556,70.556,73.056,79.722,83.611,47.5,86.111,70.556,71.111,93.889,90,78.056,80.278,81.944,60.278,66.389,64.444,63.333,63.611,80.833,86.667,83.611,83.611,91.667,63.889,59.167,57.778,57.778,58.333,92.778,94.167,87.778,D
418,34.722,44.167,66.389,89.444,86.389,88.056,89.444,88.333,81.667,41.389,50.833,62.778,75,81.667,85.833,87.222,89.167,86.944,48.333,57.778,66.389,75,80,84.167,87.778,88.611,81.944,58.056,65.556,70.833,76.667,80.278,90.278,93.889,93.056,74.167,73.333,69.444,71.667,75.556,80.278,81.944,88.611,90.833,89.722,77.778,86.667,77.5,78.889,79.444,81.667,82.778,85.833,86.944,46.111,73.056,81.944,80.556,80.278,81.111,83.333,84.444,86.944,40,44.167,84.167,83.333,83.333,83.333,84.444,86.111,85.833,33.889,38.333,44.444,87.222,85.833,85.833,86.389,86.944,87.5,E
419,91.111,78.333,61.667,55.278,52.222,50.556,49.444,49.167,47.222,82.778,73.611,65.278,61.389,59.444,56.944,57.5,61.389,80,80.278,75.833,70.278,66.944,65.278,63.611,65.278,68.056,75.833,74.444,94.444,75.278,73.333,72.5,72.5,73.333,87.778,91.111,55,68.889,80.833,90.833,95.556,75.556,93.611,73.056,60.278,51.667,68.333,83.889,94.444,95.278,93.333,83.889,68.889,56.944,47.222,86.389,94.722,95.556,95.833,95,93.333,80.556,54.167,40.833,85.556,93.056,94.722,94.722,95,94.722,91.944,51.389,34.167,73.889,92.5,95.556,94.444,94.167,94.167,91.944,50.556,F
420,61.111,84.167,56.111,52.778,51.389,49.167,46.944,31.389,28.889,56.667,74.167,66.389,63.611,85,94.722,92.5,51.111,37.5,55.278,64.167,75.278,74.167,93.056,94.167,91.667,55,43.056,56.111,64.167,80,80.278,92.778,93.611,91.389,56.944,47.222,58.889,67.222,85.833,83.889,92.778,94.167,90.278,60.278,51.389,68.889,79.167,95,96.111,95.833,93.889,83.056,64.722,57.222,93.333,94.722,91.944,83.333,89.444,83.333,76.389,69.722,63.056,90.833,91.389,90.833,76.389,89.444,79.167,76.389,71.944,71.111,94.167,93.889,91.389,66.944,63.333,85.278,96.389,96.667,82.778,G
421,52.222,91.111,90,57.778,45,39.167,35.556,31.944,28.333,81.944,78.333,71.667,58.611,49.444,43.889,38.056,33.889,29.444,80.278,75.833,66.111,58.333,51.667,46.111,41.389,37.5,32.778,77.5,75,70.833,65.278,55.833,50.556,45.556,41.944,37.5,83.056,83.611,90,91.111,61.667,55.833,51.389,46.667,42.222,79.722,91.111,89.444,82.222,65.278,59.167,55.278,50,44.722,81.944,85,81.667,75.278,66.667,61.667,57.778,53.056,48.056,82.222,83.056,79.444,73.889,68.056,64.722,61.944,58.333,53.889,80.556,81.111,78.889,75.278,70.278,67.778,66.667,64.722,61.944,H
422,93.333,95.278,92.5,88.611,60.833,41.944,37.5,34.167,30.556,92.5,93.333,88.056,86.389,81.944,50.833,43.611,39.167,33.889,90.833,91.944,81.944,84.167,82.222,60,48.056,42.778,38.333,64.167,74.722,80.833,84.444,83.333,63.333,55.556,48.333,41.944,58.611,72.778,83.056,86.389,83.611,68.333,61.944,56.111,48.889,59.444,88.333,92.778,85.556,77.5,72.222,68.056,64.444,59.722,74.444,86.944,85.278,80.278,78.056,75,74.444,76.667,92.222,87.5,86.111,84.444,81.944,80.278,78.056,80.278,81.111,86.944,75.833,85.556,84.722,83.056,83.056,82.5,83.889,85.556,88.056,I
